"","s.Historic","s.Restored","s.Salt_Pond","index","stat","p.value"
"1823",1,0,0,1,0.515028338107591,1e-04
"1824",0,1,0,2,0.671199694913985,0.0011
"1825",0,1,0,2,0.849623021142536,1e-04
"1827",0,1,0,2,0.576736232657891,0.0027
"1828",1,0,0,1,0.356430155883985,0.1332
"1829",0,0,1,3,0.720885032363298,4e-04
"1831",0,1,0,2,0.439782122862172,0.0443
"1832",1,0,0,1,0.604273508109013,1e-04
"1833",0,0,1,3,0.686630003219961,0.0014
"1834",0,0,1,3,0.747959758413922,3e-04
"1835",1,0,0,1,0.55828405655241,1e-04
"1836",0,1,0,2,0.696642346908365,4e-04
"1837",1,0,1,5,0.562711016804945,0.0165
"1838",0,1,0,2,0.623512609617465,2e-04
"1839",1,1,0,4,0.353110286349219,0.194
"1840",0,0,1,3,0.537536086390109,0.0221
"1841",1,0,0,1,0.668700677040376,1e-04
"1842",1,0,0,1,0.719214935822544,2e-04
"1843",1,0,0,1,0.48948502815958,6e-04
"1844",0,1,0,2,0.604681874552489,2e-04
"1845",0,0,1,3,0.3637397389627,0.1147
"1846",1,0,0,1,0.314057465028361,0.51
"1847",0,1,1,6,0.42019718412803,0.1144
"1848",1,0,0,1,0.579055998375667,1e-04
"1850",0,1,0,2,0.570713309067746,4e-04
"1851",0,1,0,2,0.914696980748536,1e-04
"1852",0,0,1,3,0.429844370750671,0.0784
"1853",1,0,0,1,0.63382629280761,2e-04
"1854",1,0,0,1,0.421270845720951,0.0213
"1855",0,0,1,3,0.690330978540261,0.0023
"1856",0,1,0,2,0.671504942718179,0.0027
"1857",0,0,1,3,0.476660641357665,0.0129
"1858",1,0,0,1,0.683333937061803,1e-04
"1859",0,1,0,2,0.576883965621478,1e-04
"1860",0,1,0,2,0.673206580189641,1e-04
"1862",1,0,0,1,0.683085202999813,1e-04
"1863",0,0,1,3,0.307856039778446,0.4699
"1864",0,1,0,2,0.909950487352931,1e-04
"1865",0,0,1,3,0.539693386858181,0.012
"1867",0,0,1,3,0.572268461121942,0.0105
"1868",0,1,0,2,0.606766087973897,0.0104
"1869",0,0,1,3,0.390394937417012,0.1485
"1870",0,0,1,3,0.363364271899925,0.147
"1871",0,1,0,2,0.722726111771199,0.0012
"1873",0,1,0,2,0.816740430263717,2e-04
"1874",1,0,0,1,0.815227324549533,1e-04
"1875",1,0,0,1,0.579195212491314,1e-04
"1876",1,0,0,1,0.570847238689678,1e-04
"1877",1,0,0,1,0.423563146231863,0.0045
"1878",1,0,0,1,0.503221223040925,2e-04
"1879",1,1,0,4,0.512505402138365,0.0382
"1880",0,0,1,3,0.715539708548332,6e-04
"1881",1,0,0,1,0.702476758748351,1e-04
"1882",0,0,1,3,0.5108712189981,0.003
"1883",1,0,0,1,0.656894196322767,1e-04
"1884",1,0,0,1,0.358619217588255,0.0146
"1885",0,0,1,3,0.629994369188484,0.0071
"1886",0,1,0,2,0.601843118376014,1e-04
"1887",0,0,1,3,0.581968173557563,0.007
"1890",0,0,1,3,0.588234933462922,0.01
"1891",0,0,1,3,0.671125707814819,0.0025
"1892",0,0,1,3,0.550022528962867,0.0183
"1893",0,0,1,3,0.681898159040813,0.0019
"1894",0,1,0,2,0.553000655908129,0.0083
"1895",0,0,1,3,0.662204961325561,0.0036
"1896",0,1,1,6,0.375876130147292,0.1489
"1899",0,0,1,3,0.748633245805546,3e-04
"1900",0,1,0,2,0.656426603549353,1e-04
"1901",0,0,1,3,0.84835913591059,1e-04
"1902",0,1,0,2,0.497965756935763,0.0011
"1903",0,1,0,2,0.491647731281243,1e-04
"1904",0,1,0,2,0.443070934925247,3e-04
"1905",0,0,1,3,0.728161303827926,4e-04
"1906",0,1,0,2,0.626499684888569,0.0089
"1907",0,1,0,2,0.710559594485177,3e-04
"1908",0,0,1,3,0.676362440665563,0.0019
"1910",0,0,1,3,0.424089861991982,0.1099
"1911",1,0,0,1,0.475989759753316,2e-04
"1913",0,1,0,2,0.398815056024153,0.0614
"1914",1,0,0,1,0.694166128310314,1e-04
"1916",1,1,0,4,0.340149120144016,0.2627
"1917",1,1,0,4,0.686087084206988,0.0027
"1918",0,1,0,2,0.646905773898722,1e-04
"1919",0,1,0,2,0.570914587644364,0.0018
"1920",0,1,0,2,0.726196874959748,5e-04
"1921",1,0,0,1,0.625062785470246,1e-04
"1922",1,0,0,1,0.856676590611544,1e-04
"1923",0,1,0,2,0.547021356810104,3e-04
"1924",0,0,1,3,0.770184294802825,5e-04
"1925",1,0,0,1,0.717219161726271,1e-04
"1926",1,0,0,1,0.735870733687117,1e-04
"1927",0,1,0,2,0.754996456785906,1e-04
"1928",0,1,0,2,0.461104721864474,0.0196
"1929",1,0,0,1,0.497733102394,0.0054
"1930",1,0,0,1,0.552466594726422,0.0013
"1931",0,1,0,2,0.835875307645445,1e-04
"1932",0,1,0,2,0.798738794273099,1e-04
"1933",1,0,0,1,0.721158135373096,4e-04
"1934",0,1,0,2,0.68010039982671,1e-04
"1935",0,1,0,2,0.511483167608907,0.0319
"1936",0,1,0,2,0.855005960961337,1e-04
"1937",1,0,1,5,0.437416949779987,0.0762
"1938",1,0,0,1,0.557283063083861,1e-04
"1939",0,1,0,2,0.924107825307685,1e-04
"1940",1,0,0,1,0.580442618944801,1e-04
"1941",1,0,0,1,0.855363028815162,2e-04
"1942",0,1,0,2,0.760927320831192,1e-04
"1943",1,0,0,1,0.444427019826094,1e-04
"1944",1,0,0,1,0.834606793490034,1e-04
"1945",0,1,0,2,0.574250357249473,1e-04
"1946",0,0,1,3,0.343313591261071,0.1667
"1947",1,0,0,1,0.483906414355791,1e-04
"1948",1,0,0,1,0.630640236735483,0.0025
"1949",0,1,0,2,0.554976040756683,1e-04
"1950",1,1,0,4,0.395024388289407,0.1443
"1951",0,0,1,3,0.414967098541268,0.0582
"1952",0,0,1,3,0.252252571439025,0.6622
"1954",0,1,1,6,0.407388551899561,0.1204
"1955",1,0,0,1,0.544083299458031,7e-04
"1956",0,1,0,2,0.573717475062354,1e-04
"1957",1,0,0,1,0.729545504813495,1e-04
"1958",1,0,0,1,0.613355873740768,1e-04
"1959",1,0,0,1,0.396862838084904,0.1055
"1960",1,0,0,1,0.724598774245259,2e-04
"1961",1,0,0,1,0.721252426852848,6e-04
"1962",1,0,0,1,0.678303017329944,2e-04
"1963",1,0,0,1,0.75302192435257,2e-04
"1965",1,0,0,1,0.695104443784421,1e-04
"1966",0,0,1,3,0.773633816541796,2e-04
"1967",1,0,0,1,0.715643715176625,1e-04
"1968",0,0,1,3,0.257310501940391,0.6551
"1969",0,0,1,3,0.689237476379963,0.0012
"1970",0,1,0,2,0.865429736185015,1e-04
"1971",0,0,1,3,0.69292835433667,0.0018
"1972",0,1,0,2,0.85856569914964,1e-04
"1973",0,1,0,2,0.579733283236863,1e-04
"1974",0,0,1,3,0.585062084204125,0.0069
"1975",0,0,1,3,0.628468129648714,9e-04
"1976",1,0,0,1,0.479320212300363,0.0787
"1977",1,0,0,1,0.352251234388614,3e-04
"1978",0,1,0,2,0.878747927649922,1e-04
"1979",1,0,0,1,0.840485026004693,1e-04
"1980",1,0,0,1,0.428652441364601,1e-04
"1981",1,0,0,1,0.8009650158643,1e-04
"1982",1,1,0,4,0.434896961913073,0.064
"1983",0,1,0,2,0.597781016696926,0.0033
"1984",1,1,0,4,0.339515232586589,0.2063
"1985",1,0,0,1,0.54378800318985,1e-04
"1986",1,0,0,1,0.817647829340135,1e-04
"1987",1,0,0,1,0.336642425483847,0.1563
"1988",0,1,0,2,0.483282459314568,0.0132
"1989",1,0,0,1,0.711962493878284,1e-04
"1990",0,1,0,2,0.590899635368394,1e-04
"1991",0,1,0,2,0.562720021287723,1e-04
"1992",0,1,0,2,0.392495126627256,0.0076
"1993",0,0,1,3,0.737197589650967,2e-04
"1995",1,0,0,1,0.707080082805765,1e-04
"1996",0,1,0,2,0.65416603275182,1e-04
"1997",1,0,0,1,0.528596111804381,1e-04
"1999",1,0,0,1,0.343988476563362,0.1444
"2000",1,0,0,1,0.314431064944111,0.4242
"2001",0,0,1,3,0.485279822307638,0.0469
"2002",0,1,0,2,0.616340091249084,0.0067
"2004",1,0,0,1,0.402588007047852,0.0242
"2005",0,0,1,3,0.74188628319034,4e-04
"2006",0,0,1,3,0.856713064436835,1e-04
"2007",1,0,0,1,0.461290446797607,5e-04
"2008",0,0,1,3,0.619866031144158,0.0039
"2009",0,0,1,3,0.534038089359321,0.0126
"2010",1,0,0,1,0.502384654373801,0.0035
"2011",1,0,0,1,0.718796980381042,1e-04
"2012",1,0,0,1,0.319779717604003,0.5025
"2013",1,1,0,4,0.480873674987286,0.0427
"2014",1,1,0,4,0.420872132456509,0.0974
"2015",0,1,0,2,0.45924481331028,0.0695
"2016",0,1,0,2,0.855077535815951,1e-04
"2017",0,1,1,6,0.356802721104612,0.1901
"2018",0,1,0,2,0.594483535999738,3e-04
"2019",1,0,0,1,0.638221172223947,1e-04
"2020",1,0,0,1,0.693321264150016,1e-04
"2022",0,1,0,2,0.82909410866924,1e-04
"2023",1,0,0,1,0.910862755497405,1e-04
"2024",0,1,0,2,0.737110066992074,1e-04
"2025",0,1,1,6,0.431496645220825,0.1228
"2026",1,0,0,1,0.565953658553704,1e-04
"2027",1,0,0,1,0.513960009217729,0.0143
"2028",0,0,1,3,0.632980698869936,0.0031
"2029",0,0,1,3,0.323998253102709,0.3162
"2030",0,1,0,2,0.600035497853154,2e-04
"2032",0,1,0,2,0.621027628603384,0.0018
"2033",0,0,1,3,0.655223929189034,0.0014
"2034",1,0,0,1,0.536543560572329,1e-04
"2035",1,0,0,1,0.587370513226288,1e-04
"2036",1,0,0,1,0.380637371221283,0.0593
"2037",0,1,0,2,0.611834640347749,1e-04
"2038",0,1,0,2,0.771876257327542,1e-04
"2039",1,0,0,1,0.347884148368881,0.2046
"2040",1,0,0,1,0.563561641716787,0.0023
"2042",1,0,0,1,0.473272891954348,2e-04
"2043",0,0,1,3,0.54608398687052,0.0121
"2044",0,1,0,2,0.649642021845454,2e-04
"2045",0,1,0,2,0.507889145723505,0.035
"2046",0,1,0,2,0.69319140771251,1e-04
"2048",1,0,0,1,0.808864545985297,1e-04
"2049",1,0,0,1,0.404200357557991,0.1242
"2050",1,0,0,1,0.343527581160527,0.1893
"2051",1,1,0,4,0.396360807499344,0.1353
"2052",1,0,0,1,0.358161689618758,0.0912
"2053",0,0,1,3,0.829950338019247,2e-04
"2056",0,0,1,3,0.36813568800377,0.1731
"2057",0,1,1,6,0.191325125414889,0.8804
"2058",0,1,0,2,0.692321696789415,1e-04
"2059",0,0,1,3,0.401038540647807,0.1118
"2060",0,0,1,3,0.515554344632531,0.027
"2061",0,0,1,3,0.748537249206137,4e-04
"2062",1,0,0,1,0.826036701229166,1e-04
"2063",1,0,0,1,0.43977617154324,1e-04
"2064",1,0,0,1,0.75580639877184,1e-04
"2065",1,0,0,1,0.70330648227272,1e-04
"2066",0,1,0,2,0.861793544536321,4e-04
"2067",0,1,0,2,0.483971667420853,1e-04
"2068",1,0,0,1,0.623632478645571,1e-04
"2069",0,1,0,2,0.627341650757424,1e-04
"2070",1,0,0,1,0.399078285141554,0.1498
"2071",0,1,0,2,0.827718075045089,1e-04
"2072",0,1,0,2,0.550669013956141,1e-04
"2073",0,1,0,2,0.521164231659088,0.0027
"2074",0,1,0,2,0.797800058752147,1e-04
"2075",0,0,1,3,0.769018034862003,3e-04
"2076",0,0,1,3,0.584146369948548,0.0029
"2077",0,1,0,2,0.8513133710234,1e-04
"2078",1,1,0,4,0.614226997963873,0.0055
"2079",0,1,0,2,0.553398412502894,5e-04
"2080",1,0,0,1,0.630302064814034,0.0021
"2081",0,1,0,2,0.649045011904501,3e-04
"2082",0,0,1,3,0.848240869842869,1e-04
"2083",0,1,1,6,0.651654108825402,0.0046
"2084",0,1,0,2,0.767586301590024,1e-04
"2085",1,0,0,1,0.393598070986321,0.0035
"2086",1,0,0,1,0.433394229283874,0.0025
"2087",0,1,0,2,0.622077910987823,1e-04
"2088",0,1,0,2,0.767821656894786,1e-04
"2089",1,0,0,1,0.423967077889365,4e-04
"2090",0,1,0,2,0.515983580403068,0.0139
"2091",1,0,0,1,0.691217849223369,2e-04
"2092",1,0,0,1,0.673686843295715,1e-04
"2093",1,0,0,1,0.585529498841488,0.0037
"2094",0,1,0,2,0.823104292849599,1e-04
"2095",0,1,0,2,0.632200129525765,1e-04
"2096",0,1,0,2,0.743653125702814,3e-04
"2097",1,0,0,1,0.420333137449825,4e-04
"2099",1,0,0,1,0.58575221126924,2e-04
"2100",0,0,1,3,0.574627925520025,0.008
"2101",0,0,1,3,0.463139573079107,0.042
"2102",1,0,0,1,0.418439138841182,3e-04
"2103",0,1,0,2,0.788877578395305,1e-04
"2104",1,0,0,1,0.85435700338524,1e-04
"2105",0,0,1,3,0.774640384628777,1e-04
"2106",0,1,0,2,0.716203662680033,1e-04
"2108",0,1,0,2,0.732182405157599,1e-04
"2109",0,1,0,2,0.69732553099132,1e-04
"2111",0,1,0,2,0.420433291480912,0.001
"2112",0,0,1,3,0.617609392078909,0.0077
"2113",0,1,0,2,0.61920297532386,0.0065
"2115",1,0,0,1,0.611146219719719,1e-04
"2116",0,0,1,3,0.589268372275554,0.0082
"2117",1,0,0,1,0.746685342176774,2e-04
"2118",0,1,1,6,0.490811666222681,0.0461
"2119",0,0,1,3,0.51961972627831,0.0177
"2121",0,1,0,2,0.628072708446699,0.0055
"2122",0,1,0,2,0.719154643523414,1e-04
"2123",1,0,0,1,0.637709937316448,1e-04
"2124",1,0,0,1,0.382835130348383,1e-04
"2127",1,0,0,1,0.475347120972042,0.0054
"2128",0,0,1,3,0.686401153849466,0.0014
"2129",0,1,0,2,0.606716372831161,0.0059
"2131",1,0,0,1,0.764442767729441,1e-04
"2132",0,0,1,3,0.615595005227782,0.0059
"2133",1,0,0,1,0.571463627685884,1e-04
"2134",1,0,0,1,0.693342617500979,1e-04
"2135",1,1,0,4,0.599511647829226,0.0101
"2136",1,0,0,1,0.652335555625601,1e-04
"2137",1,0,0,1,0.361520269453834,0.0012
"2138",1,0,0,1,0.476309317625094,0.0025
"2139",1,0,0,1,0.626837985721311,2e-04
"2140",1,0,0,1,0.629411891768358,0.0044
"2141",1,1,0,4,0.665265892703681,0.003
"2142",1,0,0,1,0.48733512072889,0.0466
"2143",0,1,0,2,0.748132846494037,5e-04
"2144",1,0,0,1,0.602812097851467,2e-04
"2145",0,0,1,3,0.669832778008802,8e-04
"2146",0,0,1,3,0.655040081030018,0.0011
"2147",0,0,1,3,0.620829009471568,0.0042
"2149",0,1,0,2,0.862376358942964,1e-04
"2150",0,1,0,2,0.532662310402909,0.0123
"2151",0,0,1,3,0.609067456099528,0.0064
"2152",1,0,0,1,0.379791094668029,0.0095
"2153",0,1,0,2,0.356474386226295,0.2133
"2154",0,1,0,2,0.591628518425693,1e-04
"2156",1,0,0,1,0.404310297038001,1e-04
"2157",1,1,0,4,0.316576516995288,0.2991
"2158",0,0,1,3,0.28835710996491,0.4912
"2159",1,0,0,1,0.354194466246485,0.0207
"2160",1,0,0,1,0.370063239617361,0.0897
"2161",1,1,0,4,0.455574752500174,0.0671
"2162",0,1,0,2,0.646877728644883,0.0024
"2163",1,0,0,1,0.375601664611231,0.0192
"2164",1,0,0,1,0.515132756785655,0.0046
"2166",0,1,0,2,0.790568399286696,1e-04
"2167",0,1,0,2,0.472909272965864,1e-04
"2168",0,1,0,2,0.877608767400645,1e-04
"2169",0,0,1,3,0.395809739880581,0.0882
"2170",1,0,0,1,0.273855643127859,0.6042
"2172",0,1,0,2,0.761732093319785,1e-04
"2173",1,0,0,1,0.351562906077902,0.1565
"2174",1,0,0,1,0.801756248595582,1e-04
"2175",0,1,0,2,0.579489649839784,1e-04
"2176",0,0,1,3,0.268834614801489,0.4991
"2177",0,1,1,6,0.480319564047259,0.0541
"2178",0,0,1,3,0.61477505412905,0.0052
"2179",1,0,0,1,0.486007358400534,0.0279
"2180",0,0,1,3,0.785749995169733,1e-04
"2181",0,1,0,2,0.642628056224942,1e-04
"2182",0,0,1,3,0.763571643683904,3e-04
"2183",0,1,0,2,0.842634126187566,1e-04
"2184",0,1,0,2,0.739104307910021,1e-04
"2186",1,0,0,1,0.51214797480386,2e-04
"2188",0,1,0,2,0.907852170847763,1e-04
"2189",0,1,0,2,0.708252800799876,1e-04
"2190",1,0,0,1,0.333363619923164,0.2586
"2191",0,0,1,3,0.739122398799151,7e-04
"2192",1,0,0,1,0.478596230796241,1e-04
"2193",0,1,0,2,0.591392460906493,3e-04
"2194",0,1,1,6,0.506975745880192,0.035
"2195",1,1,0,4,0.562290477433172,0.0158
"2196",0,1,0,2,0.593257556971524,0.0023
"2197",0,1,0,2,0.395999557347189,0.0022
"2199",0,0,1,3,0.399495316236656,0.1378
"2200",1,0,0,1,0.526796801568913,1e-04
"2201",1,0,0,1,0.605733552899656,1e-04
"2202",1,1,0,4,0.656945853515311,0.0041
"2203",1,0,0,1,0.486158435384949,0.0188
"2204",1,0,0,1,0.510938251964856,1e-04
"2205",0,0,1,3,0.584595244091632,0.0085
"2207",0,1,0,2,0.740885458537973,8e-04
"2208",0,1,0,2,0.807899827326404,4e-04
"2209",0,1,0,2,0.589182928636913,0.0016
"2210",0,1,0,2,0.706672725922323,0.0019
"2211",1,0,0,1,0.566156625354233,0.0043
"2212",1,0,0,1,0.509399597718759,1e-04
"2213",0,1,0,2,0.922669887853213,1e-04
"2214",1,0,0,1,0.527374080684109,0.0015
"2215",0,1,0,2,0.706308001532759,1e-04
"2216",0,1,0,2,0.407919645541281,0.0315
"2217",0,1,0,2,0.576726640168144,0.014
"2218",0,1,0,2,0.80595519615286,1e-04
"2219",1,0,0,1,0.429862678816998,1e-04
"2220",1,0,0,1,0.68799789021899,2e-04
"2221",0,0,1,3,0.275727129290137,0.4457
"2222",0,1,0,2,0.47587544345839,0.0339
"2223",1,0,0,1,0.665832438815251,1e-04
"2224",1,1,0,4,0.521556403117415,0.0251
"2226",0,1,0,2,0.790969165262368,1e-04
"2227",0,1,0,2,0.75579562959761,1e-04
"2228",1,0,0,1,0.596524851830815,1e-04
"2229",0,1,0,2,0.64646241690496,1e-04
"2230",0,0,1,3,0.704813401001924,3e-04
"2231",1,0,0,1,0.487859643844662,0.0028
"2233",0,1,0,2,0.585486769187635,1e-04
"2234",1,0,0,1,0.386625933176008,0.1084
"2235",0,1,0,2,0.633095390572407,4e-04
"2236",0,1,0,2,0.515113966739102,0.0015
"2237",0,1,0,2,0.731059151203841,1e-04
"2238",0,0,1,3,0.423837384579006,0.0892
"2239",0,1,0,2,0.612961924362815,1e-04
"2240",1,0,0,1,0.408648156124969,0.0516
"2241",0,1,0,2,0.670946551525125,8e-04
"2242",0,1,0,2,0.54411566049813,0.0011
"2244",1,0,0,1,0.716960448139596,1e-04
"2245",1,0,0,1,0.438705292664516,0.0616
"2246",1,0,0,1,0.824909226543977,1e-04
"2247",0,1,0,2,0.764639400194706,5e-04
"2248",0,1,0,2,0.536237743365172,5e-04
"2249",0,1,0,2,0.559721813686643,1e-04
"2250",0,1,0,2,0.684413222925682,1e-04
"2251",0,1,1,6,0.62165937019399,0.0089
"2252",0,0,1,3,0.515144245092461,0.0284
"2253",0,0,1,3,0.598831022122424,0.0058
"2254",1,0,0,1,0.628967084330497,1e-04
"2255",1,0,0,1,0.727908042185439,1e-04
"2256",0,1,0,2,0.594010940450209,1e-04
"2257",0,1,0,2,0.793645131403204,1e-04
"2258",0,1,0,2,0.922901882464428,1e-04
"2259",0,1,0,2,0.410670259935208,1e-04
"2260",0,1,0,2,0.772352995871827,9e-04
"2261",1,1,0,4,0.285172021332519,0.5125
"2262",1,0,0,1,0.496145153279714,0.0023
"2263",0,1,1,6,0.574141974739969,0.0135
"2264",0,0,1,3,0.597479796761355,0.0021
"2265",0,1,0,2,0.650196051747153,0.0033
"2266",0,1,0,2,0.548505406896886,1e-04
"2267",1,0,0,1,0.588751055215706,1e-04
"2268",0,0,1,3,0.667324418830871,0.0015
"2269",0,1,0,2,0.745035096309998,5e-04
"2270",0,1,0,2,0.804754557898891,2e-04
"2271",0,0,1,3,0.774336616967965,1e-04
"2272",0,1,0,2,0.427956121060254,0.0627
"2273",0,1,0,2,0.55623662523733,1e-04
"2274",0,0,1,3,0.488219122342125,0.0385
"2275",0,1,1,6,0.403901847104063,0.1197
"2276",0,1,0,2,0.594143220403075,1e-04
"2277",1,0,0,1,0.783338849081392,1e-04
"2278",1,0,0,1,0.42560463794554,0.0035
"2279",1,0,0,1,0.546443835087108,0.0111
"2280",0,0,1,3,0.605348201071904,0.0014
"2281",0,1,0,2,0.670912386299317,4e-04
"2282",0,1,0,2,0.643190760501581,4e-04
"2283",0,0,1,3,0.307870302522432,0.367
"2284",1,0,0,1,0.778227275928387,1e-04
"2285",1,0,0,1,0.415522666686423,0.106
"2287",1,0,0,1,0.783915289672257,1e-04
"2288",0,0,1,3,0.629774161710874,0.0042
"2289",0,1,0,2,0.81347062976533,1e-04
"2291",1,0,0,1,0.386018328544868,0.0024
"2292",0,1,0,2,0.831721623583837,1e-04
"2293",0,0,1,3,0.669667528068456,0.0027
"2294",1,0,0,1,0.632937579677823,1e-04
"2295",1,0,0,1,0.651200783889882,1e-04
"2296",1,0,0,1,0.626176397724077,1e-04
"2297",0,1,1,6,0.524044102405201,0.0302
"2298",0,1,0,2,0.339386612393575,0.4925
"2300",1,0,1,5,0.271170811443392,0.4919
"2301",1,0,0,1,0.645372756695654,0.002
"2302",0,1,0,2,0.734749935091727,1e-04
"2304",1,1,0,4,0.410891574342207,0.1005
"2305",0,0,1,3,0.635397040445821,0.0013
"2306",0,1,0,2,0.650398285512618,4e-04
"2307",1,0,0,1,0.386744660566309,0.0109
"2308",1,0,0,1,0.509710535964753,0.0179
"2309",1,0,0,1,0.640734086678208,0.0015
"2310",0,0,1,3,0.728012930046855,0.0016
"2311",0,0,1,3,0.195403479186502,0.9324
"2312",1,0,0,1,0.478762527544287,1e-04
"2313",0,1,0,2,0.429824980643026,0.0342
"2314",0,1,0,2,0.469090676897535,1e-04
"2315",0,0,1,3,0.786283483717941,1e-04
"2316",1,0,0,1,0.473031696009371,2e-04
"2317",0,1,0,2,0.668480001511129,1e-04
"2318",1,0,0,1,0.333570614757685,0.4857
"2319",0,1,0,2,0.664297995319147,1e-04
"2321",1,0,0,1,0.351154605022415,0.0119
"2322",0,1,0,2,0.565029734368805,1e-04
"2323",1,0,0,1,0.777486763820988,1e-04
"2324",1,0,0,1,0.621230989220864,0.0057
"2325",0,0,1,3,0.899294203405475,1e-04
"2326",1,0,0,1,0.598505353295763,0.002
"2327",1,0,0,1,0.552773721057,0.0063
"2328",0,0,1,3,0.718149807333134,0.0013
"2329",0,1,0,2,0.76242761000248,1e-04
"2330",0,1,0,2,0.650525820566868,1e-04
"2331",0,0,1,3,0.894501069580439,1e-04
"2332",1,0,0,1,0.365395366716928,0.0987
"2333",1,0,0,1,0.450785568116358,0.0035
"2334",0,0,1,3,0.656135399332731,0.0041
"2336",0,0,1,3,0.578294043116207,0.0035
"2337",1,0,0,1,0.709324180884777,1e-04
"2341",0,1,0,2,0.87708684713642,1e-04
"2342",0,1,0,2,0.763527522241783,1e-04
"2343",0,1,0,2,0.763783432915306,3e-04
"2344",0,0,1,3,0.381475784626354,0.1199
"2345",1,0,0,1,0.354479564844592,0.0485
"2346",0,1,0,2,0.849197572568724,1e-04
"2347",1,0,0,1,0.563531583151869,0.0058
"2349",1,0,0,1,0.504483127381888,6e-04
"2350",1,0,0,1,0.377048321499754,3e-04
"2351",0,0,1,3,0.276852139060423,0.5695
"2352",0,1,0,2,0.866173625626496,1e-04
"2353",0,0,1,3,0.660650388424647,8e-04
"2354",1,0,0,1,0.434870754547629,0.0099
"2355",1,0,0,1,0.821721745222546,2e-04
"2356",1,0,0,1,0.623415591490837,0.0022
"2357",1,0,0,1,0.74954098447188,2e-04
"2359",1,0,0,1,0.344545277064014,0.0186
"2360",1,0,0,1,0.632217874266631,2e-04
"2361",1,0,0,1,0.827250788753912,2e-04
"2363",1,0,0,1,0.346368168481648,0.0826
"2364",0,1,0,2,0.463127373407796,0.0026
"2365",1,1,0,4,0.4539492030393,0.063
"2366",0,0,1,3,0.761515058711675,6e-04
"2367",0,0,1,3,0.694911631841425,4e-04
"2368",1,0,0,1,0.744946960225836,1e-04
"2369",0,1,0,2,0.777263966397302,1e-04
"2370",0,0,1,3,0.48858827810698,0.0267
"2371",1,0,0,1,0.815226089278736,1e-04
"2372",1,0,0,1,0.640008292273288,6e-04
"2373",1,0,0,1,0.342997170285018,0.5025
"2374",1,0,0,1,0.760840396403476,1e-04
"2375",1,0,0,1,0.59889020581763,2e-04
"2376",0,1,0,2,0.740274003170625,1e-04
"2377",0,1,0,2,0.709132720071815,1e-04
"2378",1,0,0,1,0.346986488758711,0.2077
"2380",1,0,0,1,0.647859491612099,1e-04
"2381",0,1,0,2,0.435368457051761,0.0224
"2382",1,0,0,1,0.63895624644353,1e-04
"2383",0,1,0,2,0.890113208333884,2e-04
"2384",0,0,1,3,0.436877421759382,0.0286
"2385",0,1,0,2,0.581783779570495,1e-04
"2386",0,0,1,3,0.368702373254064,0.1259
"2387",0,0,1,3,0.728581854044807,5e-04
"2388",1,0,0,1,0.534940195011367,1e-04
"2389",1,0,0,1,0.542250103856282,0.0031
"2390",0,0,1,3,0.515297488668364,0.0074
"2391",0,1,0,2,0.465844054863702,0.004
"2392",1,0,0,1,0.530616501589866,3e-04
"2393",0,1,0,2,0.722246356319271,1e-04
"2394",0,1,0,2,0.449298538696469,0.0645
"2395",1,0,0,1,0.68909872836361,0.0016
"2396",0,0,1,3,0.207851534998479,0.8527
"2397",1,0,0,1,0.706745851824439,1e-04
"2398",0,1,0,2,0.345015659103278,0.1127
"2399",0,1,0,2,0.619303931266465,1e-04
"2400",0,1,0,2,0.813381682485594,1e-04
"2401",0,0,1,3,0.457064445895071,0.0902
"2402",0,1,0,2,0.426016913028358,1e-04
"2403",0,1,0,2,0.594508848821087,1e-04
"2404",0,1,0,2,0.893248952681715,1e-04
"2405",1,0,0,1,0.594647107808007,0.0072
"2406",0,0,1,3,0.720410737842557,3e-04
"2407",0,1,0,2,0.899820382214811,1e-04
"2408",0,1,0,2,0.606499786467143,1e-04
"2409",0,1,0,2,0.873994577596778,1e-04
"2410",0,0,1,3,0.726281082249412,6e-04
"2411",0,0,1,3,0.602584308729425,0.0018
"2412",1,0,0,1,0.589051921943804,1e-04
"2413",0,0,1,3,0.681600627886873,0.0014
"2414",0,1,0,2,0.578210565660686,1e-04
"2415",1,1,0,4,0.34589829415989,0.2481
"2416",0,0,1,3,0.466187303184424,0.0494
"2417",0,1,0,2,0.432027545034583,0.0109
"2418",0,0,1,3,0.402356782213948,0.1533
"2419",1,0,0,1,0.726929819862659,1e-04
"2423",0,0,1,3,0.694183825304494,0.0013
"2424",1,0,0,1,0.397092943197756,0.0035
"2425",0,1,0,2,0.755568658756842,1e-04
"2427",1,0,1,5,0.276376987454867,0.4979
"2428",0,1,0,2,0.508940363423651,1e-04
"2429",0,1,0,2,0.418148908741637,0.0951
"2430",0,0,1,3,0.704909059141861,0.0011
"2431",0,0,1,3,0.545470978710892,0.0235
"2433",0,1,0,2,0.536929136668184,0.0162
"2434",1,0,0,1,0.639658819331984,1e-04
"2435",1,0,0,1,0.324011443265928,0.3661
"2436",0,0,1,3,0.377274487748677,0.1168
"2438",0,1,0,2,0.791211537153436,1e-04
"2439",1,0,0,1,0.777051597765892,2e-04
"2440",0,0,1,3,0.719252851211571,4e-04
"2441",0,1,0,2,0.65361899529121,1e-04
"2442",0,1,0,2,0.80851187152688,1e-04
"2443",0,1,0,2,0.622259392684533,0.0106
