#OTU_ID	R2A_A_D1	R2A_A_D2	R2A_B_D1	R2A_B_D2	R2A_C_D1	R2A_C_D2	SF2_A_D1	SF2_A_D2	SF2_B_D1	SF2_B_D2	SF2_C_D1	SF2_C_D2	R1_A_D1	R1_A_D2	R1_B_D1	R1_B_D2	R1_C_D1	R1_C_D2	R2_A_D1	R2_A_D2	R2_B_D1	R2_B_D2	R2_C_D1	R2_C_D2
811	39.87877131	56.63006922	61.20717059	62.81572091	151.5176035	1510.637835	80.8198131	27.6521031	29.99890016	32.96479057	70.22548954	83.26379541	2.563928155	2.884419175	3.387210833	8.463973717	1.987163689	6.366414436	6.32845874	39.06406349	3.822439743	18.12175989	2.563928155	10.40830745
812	488.5149485	102.1803423	15.13725724	6.979524546	12.80430452	18.09147107	0	1.382605155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
813	0.586452519	408.7213692	26.98380639	376.8943255	345.7162222	2731.812132	2.993326411	1.382605155	0	1.098826352	0	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
814	0.586452519	0	0.658141619	17.44881136	0	0	490.9055314	222.59943	119.1384892	130.7603359	200.2173531	135.3036675	0	0	0	0	0	0	0	0	0	0	0	0
815	0	28.31503461	18.42796534	1193.498697	194.1986186	4206.267024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
816	336.0372935	331.1627961	22.37681506	27.91809818	74.69177639	27.13720661	5.986652822	4.147815466	0.857111433	3.296479057	12.70035449	0	0	0	0	0	0	0	0	0	0	0	0	0
817	153.0641075	247.4487807	148.0818643	80.26453228	145.1154513	18.09147107	86.80646592	70.51286292	8.571114331	13.18591623	38.10106347	7.434267447	0	0	0.677442167	0	0	0.578764949	0.791057343	1.075157711	0	0.566304997	0.854642718	0.452535106
818	431.6290541	50.47462692	104.6445175	0	19.20645679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
819	0	0	1.316283239	3.489762273	38.41291357	1311.631653	95.78644515	37.33033919	106.2818177	143.9462521	268.2016037	98.1323303	0	0	0	0	0	5.787649487	0	4.300630843	0.955609936	1.132609993	0	0
820	149.5453924	146.4995269	132.2864655	136.1007286	74.69177639	27.13720661	218.512828	63.59983714	26.57045443	40.65657503	65.74301148	17.84224187	0	0	0	0	0	0	0	0	0	0	0	0
822	0	0	0.658141619	0	0	0	0	1.382605155	7.714002898	2.197652705	2.241239028	2.973706979	42.30481456	30.76713786	25.74280233	47.60985216	75.51222017	19.09924331	94.13582376	52.68272782	40.61342227	57.19680466	48.71463495	55.20928299
823	15.83421802	18.46632692	27.64194801	20.93857364	51.2172181	27.13720661	23.94661129	11.06084124	8.571114331	6.592958114	5.229557732	5.947413958	24.35731748	26.92124563	58.26002633	104.7416747	11.92298213	46.87996084	76.73256223	25.08701325	24.36805336	63.42615963	25.63928155	28.50971171
824	11.72905038	188.3565346	198.1006274	359.4455141	676.4940891	334.6922148	0	0	0	0	0	0	0	0	0	1.057996715	0	0	0	0	0.477804968	0	0	0
825	90.90014048	98.48707691	35.53964744	73.28500773	42.68101508	370.875157	50.88654899	31.79991857	20.57067439	34.06361692	54.53681634	14.86853489	3.845892233	4.807365291	8.806748166	9.521970432	6.955072911	2.315059795	11.86586014	15.76897976	2.866829807	29.44785983	3.418570874	99.10518832
826	12.90195542	27.08394615	7.897699431	17.44881136	6.402152262	9.045735536	2.993326411	8.295630931	2.571334299	2.197652705	7.470796759	10.40797443	52.56052718	42.30481456	48.09839383	41.26187187	33.78178271	39.35601651	115.494372	22.93669783	34.87976266	37.94243478	62.38891845	33.94013299
827	7.62388275	3.693265384	7.897699431	2397.466681	10.67025377	72.36588429	47.89322258	51.15639074	20.57067439	30.76713786	44.82478056	50.55301864	0	0	0	0	0	0.578764949	0	1.075157711	0	0	0	0
828	1.759357558	1.231088461	1.316283239	3.489762273	0	0	0	0	0.857111433	1.098826352	1.494159352	0	21.79338932	11.5376767	17.61349633	23.27592772	19.87163689	29.51701238	67.23987412	15.41059385	26.7570782	83.81313951	34.18570874	172.4158756
829	0	359.4778307	21.06053182	321.0581291	542.0488915	2306.662562	0	1.382605155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
830	72.13365986	3.693265384	10.53026591	52.34643409	0	0	443.0123088	156.2343825	42.85557166	37.36009598	280.1548785	57.98728609	1.281964078	0	0	0	0	0.578764949	0	2.508701325	0.477804968	0.566304997	0	0
831	71.54720734	182.2010923	107.2770839	34.89762273	226.2093799	72.36588429	287.3593355	66.36504745	50.56957455	49.44718585	81.43168468	16.35538838	0	0	0.677442167	0	0	0	0	0	0	0	0	0
832	36.94650871	145.2684384	86.21655212	184.9574005	723.4432057	1772.964165	0	2.76521031	0	0	1.494159352	1.486853489	0	0	0	0	0	0	2.373172028	0.358385904	0	0	0	0
833	0	1.231088461	0	0	0	0	0	0	0	0	0	0	34.6130301	41.3433415	19.64582283	20.10193758	16.89089135	12.15406392	3.955286713	8.959647589	6.689269551	4.530439973	10.25571262	29.41478192
834	0	32.00829999	4.606991335	2495.180025	42.68101508	1402.089008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
835	0	35.70156538	1.974424858	952.7051005	341.4481207	253.280595	0	5.530420621	0	1.098826352	0	8.921120937	0	0	0	0	0	0	0	0	0	0	0	0
836	0	684.4851845	0.658141619	0	704.2367489	280.4178016	0	0	0	0	0	0	0	0	0.677442167	0	0	0	0	0	0	0	0	0
837	0	0	0.658141619	0	0	0	0	0	35.99868019	45.05188044	2.241239028	8.921120937	83.32766505	58.64985655	42.00141433	58.1898193	209.6457692	71.18808869	12.65691748	15.05220795	31.53512788	14.15762492	29.91249515	3.620280852
838	0	0	0.658141619	0	0	0	0	0	0	0	0	0	17.94749709	24.03682646	111.1005153	42.31986859	68.55714726	27.78071754	26.1048923	15.41059385	67.84830544	17.5554549	144.4346194	15.38619362
839	0	0	1.316283239	0	0	9.045735536	0	0	0.857111433	1.098826352	0	0	25.63928155	13.46062282	6.774421666	49.72584559	17.8844732	9.260239179	138.4350349	12.54350662	8.600489422	57.76310966	81.19105825	155.2195415
840	0	0	0	0	0	0	0	0	53.99802029	37.36009598	0.747079676	16.35538838	34.6130301	20.19093422	25.06536017	13.75395729	66.56998357	52.08884538	18.98537622	34.40504674	29.62390801	48.13592472	16.23821165	21.26915
841	0	0	0	3.489762273	0	0	362.1924957	55.30420621	60.85491175	79.11549736	364.5748819	178.4224187	0	0	0	0	0	0	0	0	0	0	0	0
842	0.586452519	0	0	3.489762273	2.134050754	0	2.993326411	0	5.142668599	17.58122164	2.241239028	187.3435397	10.25571262	5.768838349	33.87210833	13.75395729	16.89089135	59.03402477	90.97159439	30.4628018	28.19049311	81.54791952	28.20320971	38.91801916
843	153.65056	113.2601384	252.0682402	59.32595864	44.81506584	9.045735536	41.90656975	13.82605155	4.285557166	4.395305409	40.3423025	5.947413958	2.563928155	1.922946116	0.677442167	0	0.993581844	6.945179384	5.537401398	1.075157711	1.911219872	4.530439973	0	1.357605319
844	2.345810077	1.231088461	1.316283239	0	0	0	0	1.382605155	4.285557166	0	2.988318704	4.460560468	89.73748544	22.11388034	132.1012225	52.89983573	108.300421	17.94171341	12.65691748	9.676419396	53.99196137	12.45870993	85.46427184	9.955772343
845	0	0	0	0	0	0	0	1.382605155	0.857111433	0	0	0	85.8915932	74.03342549	60.969795	163.9894908	133.1399671	18.52047836	38.76180979	22.93669783	5.733659615	68.5229046	15.38356893	25.34196596
846	0	0	0.658141619	0	0	0	0	0	0	1.098826352	0	0	101.2751621	47.11217985	44.711183	92.04571417	92.40311153	9.260239179	134.4797482	30.1044159	19.59000368	37.37612978	46.1507068	42.53830001
847	0.586452519	0	0.658141619	0	0	0	17.95995847	109.2258073	171.4222866	183.5040008	175.5637238	318.1866467	0	0.961473058	0	0	0	0	0	0	0	0	0	0
848	143.0944147	155.1171461	50.67690468	83.75429455	268.890395	1184.991355	131.7063621	63.59983714	11.99956006	15.38356893	34.36566509	11.89482792	0	0	0	0	0	0.578764949	0	0	0	0	0	0
849	0	0	0.658141619	0	0	0	0	0	26.57045443	26.37183245	0	14.86853489	12.81964078	4.807365291	36.581877	3.173990144	52.65983775	71.76685364	24.52277762	27.95410048	30.57951795	35.11090979	39.31356505	23.98436064
850	0.586452519	0	0.658141619	0	0	0	32.92659052	16.59126186	11.99956006	16.48239528	51.54849764	38.65819072	2.563928155	0	25.74280233	5.289983573	3.974327378	24.30812785	17.40326154	50.5324124	17.67878381	8.49457495	3.418570874	4.072815958
851	0	0	0.658141619	0	0	0	2.993326411	12.4434464	38.57001449	34.06361692	2.988318704	23.78965583	87.17355728	19.22946116	27.09768666	25.39192115	55.64058329	43.9861361	11.0748028	118.2673482	24.84585833	23.21850486	18.80213981	14.93365851
852	24.04455329	240.06225	99.37938451	314.0786046	565.5234498	1302.585917	5.986652822	8.295630931	0.857111433	0	0.747079676	2.973706979	0	0	0	0	0.993581844	0	0	0	0.477804968	0	0	0
853	4.105167634	1.231088461	2.632566477	3.489762273	0	0	224.4994808	132.7300949	113.9958206	134.056815	254.0070898	176.9355652	0	0	0	0	0	0	0	0	0	0	0	0
854	13.48840794	12.31088461	10.53026591	474.6076691	219.8072277	4540.959239	32.92659052	16.59126186	8.571114331	9.889437171	16.43575287	17.84224187	1.281964078	0.961473058	2.0323265	0	0	0	0.791057343	0	0.955609936	0	2.563928155	0
856	0	1.231088461	1.316283239	0	0	0	2.993326411	4.147815466	263.9903214	269.2124563	5.229557732	136.790521	32.04910194	0	18.96838067	9.521970432	41.73043746	25.46565774	2.373172028	3.583859036	16.24536891	9.060879947	9.401069903	3.167745745
857	36.94650871	744.8085191	63.83973707	13.95904909	247.5498875	27.13720661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
858	18.1800281	450.5783769	107.9352256	153.54954	576.1937036	90.45735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
859	43.98393894	403.7970153	97.40495965	177.9778759	426.8101508	687.4759007	2.993326411	1.382605155	0	0	1.494159352	0	0	0	0	0	0	0	0	0	0	0	0	0
861	5.278072673	1.231088461	2.632566477	10.46928682	2.134050754	0	0	1.382605155	1.714222866	0	0.747079676	2.973706979	108.9669466	78.84079078	52.840489	64.53779959	51.66625591	51.51008043	49.83661258	19.7112247	22.93463846	35.11090979	47.85999223	27.15210639
862	0.586452519	0	0.658141619	6.979524546	68.28962413	913.6192891	2.993326411	1.382605155	5.999780032	2.197652705	2.988318704	7.434267447	29.48517379	15.38356893	15.58116983	26.44991787	14.90372767	16.20541856	22.14960559	65.58462035	19.11219872	31.71307981	18.80213981	56.56688831
863	99.69692826	14.77306154	3.290708096	3.489762273	2.134050754	0	2.993326411	0	0	0	0	0	49.99659903	126.9144437	25.06536017	70.88577988	20.86521873	3.472589692	15.03008951	4.659016746	32.96854278	7.361964957	101.7024835	16.29126383
864	0	2.462176923	0.658141619	0	2.134050754	0	0	0	5.999780032	13.18591623	4.482478056	22.30280234	41.02285049	7.691784466	85.35771299	28.56591129	112.2747484	118.0680495	20.56749091	10.75157711	34.87976266	54.36527968	24.78463883	22.62675532
865	31.66843604	265.9151077	153.3469973	69.79524546	644.4833277	244.2348595	8.979979233	2.76521031	0.857111433	3.296479057	5.229557732	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0.452535106
866	148.3724874	176.04565	250.0938153	76.77477	115.2387407	144.7317686	0	0	0	0	0.747079676	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
867	9.969692826	504.7462692	182.9633702	338.5069405	136.5792483	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
868	0	0	0	0	0	0	0	0	1.714222866	2.197652705	0	1.486853489	139.7340845	143.2594857	34.5495505	170.3374711	105.3196755	34.72589692	53.00084195	7.884489878	16.24536891	18.12175989	19.65678252	12.21844788
869	133.1247219	156.3482346	296.8218703	90.73381909	61.88747187	9.045735536	0	0	0	1.098826352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	0	0	0	0	0	0	209.5328488	51.15639074	202.2782982	207.6781806	218.1472654	56.5004326	0	0	0	0	0	0	0	0	0	0	0	0
871	0	2.462176923	0	0	0	0	0	1.382605155	11.14244863	7.691784466	0.747079676	25.27650932	60.25231165	8.653257524	69.099101	14.811954	99.35818444	113.4379299	28.47806433	14.69382205	37.74659246	53.23266969	22.22071068	23.98436064
872	0	0	0	3.489762273	6.402152262	786.9789916	32.92659052	29.03470826	38.57001449	56.04014397	434.0532917	86.23750239	0	0	0	0	0	0	0	0	0	0	0	0
873	9.969692826	4.924353845	5.923274573	20.93857364	6.402152262	0	269.399377	400.955495	84.85403188	107.6849825	118.0385888	121.9219861	0	0	0	0	0	0.578764949	0.791057343	0	0	0	0	0
874	0	0	0	0	0	0	0	0	0	0	0	0	0	3.845892233	3.387210833	21.15993429	0	0	402.6481874	16.84413747	11.46731923	99.10337442	2.563928155	31.22492235
875	0	19.69741538	0	3.489762273	0	0	2.993326411	218.4516145	52.28379742	41.75540139	53.78973667	517.4250143	0	0	0	0	0	0	0	0	0.477804968	0	0	0
876	0	0	0	41.87714727	2.134050754	18.09147107	167.626279	117.5214382	131.1380493	134.056815	224.1239028	182.8829792	0	0	0	0	0.993581844	0	0	0	0	0	0	0
877	0	0	0	0	0	9.045735536	59.86652822	6.913025776	162.8511723	194.4922644	8.964956111	0	46.1507068	36.53597621	29.80745533	32.79789815	11.92298213	6.945179384	8.701630768	12.90189253	8.600489422	5.09674497	36.74963689	6.788026597
879	0	0	0	27.91809818	4.268101508	6775.255916	0	6.913025776	17.9993401	18.68004799	31.37734639	11.89482792	0	0.961473058	0	0	0	0	0	0	0	0	0	0
880	90.31368796	35.70156538	365.9267403	13.95904909	74.69177639	63.32014875	38.91324334	4.147815466	0.857111433	2.197652705	2.241239028	0	0	0.961473058	2.709768666	1.057996715	0	0	1.582114685	1.075157711	1.911219872	1.69891499	3.418570874	10.40830745
881	3.518715115	1.231088461	3.290708096	174.4881136	2.134050754	0	547.7787332	208.7733784	82.28269758	86.80728183	177.8049629	57.98728609	0	0	0	0	0	0	0	0.716771807	0	0	0	0
882	1.172905038	0	0.658141619	0	0	0	77.82648669	62.21723199	163.7082837	203.2828752	221.8826638	148.6853489	0	0	0	0	0	0	0	0.358385904	0	0	0	0
883	11.72905038	12.31088461	19.74424858	20.93857364	23.4745583	81.41161982	17.95995847	26.26949795	34.28445732	39.55774868	47.81309926	205.1857815	0	0	4.742095166	0	0.993581844	34.14713197	22.94066293	70.2436371	15.28975897	49.83483971	4.273213592	14.0285883
884	1.172905038	151.4238807	9.872124289	150.0597777	324.3757146	4278.632909	0	17.97386702	8.571114331	2.197652705	6.723717083	0	1.281964078	0	0	0	0	0	0	0	0	0.566304997	0	0
885	4.691620154	1.231088461	1.316283239	13.95904909	0	0	637.5785255	91.25194025	88.28247761	92.30141359	238.3184166	63.93470005	0	0	0	0	0	0	0	0	0	0	0	0
886	0	0	0	0	0	0	0	0	16.28511723	24.17417975	0	4.460560468	5.127856311	5.768838349	46.06606733	3.173990144	53.6534196	71.18808869	15.82114685	22.93669783	27.71268814	25.48372485	23.92999612	19.45900958
887	0	1.231088461	0	0	0	0	0	0	0	0	0	0	43.58677864	26.92124563	13.54884333	35.9718883	12.91656398	12.73282887	165.3309846	53.75788553	29.14610304	38.50873977	43.58677864	66.07012555
888	0	0	0	0	0	0	0	0	0	3.296479057	0.747079676	0	39.74088641	19.22946116	6.0969795	7.405977002	26.8267098	2.315059795	53.00084195	28.67087229	59.24781602	24.35111486	12.81964078	181.0140426
889	0	1.231088461	0	0	0	0	0	0	1.714222866	0	0	1.486853489	0	0	37.25931916	0	0	0	3.955286713	2.508701325	106.0727029	1.132609993	331.6013748	5.882956384
890	52.19427421	177.2767384	96.74681803	139.5904909	731.9794087	497.5154545	2.993326411	6.913025776	2.571334299	1.098826352	5.229557732	1.486853489	0	0	0	0	0	0	0	0.358385904	0	0	0	0
891	5.864525192	0	1.974424858	27.91809818	2.134050754	126.6402975	553.765386	80.191099	124.2811578	112.0802879	186.769919	89.21120937	0	0	0	0	0	0	0	0	0	0	0	0
892	38.11941375	43.08809615	51.3350463	31.40786046	49.08316735	36.18294214	20.95328488	2.76521031	7.714002898	16.48239528	9.712035787	1.486853489	19.22946116	35.57450316	41.32397216	66.65379302	22.85238242	21.99306805	45.88132587	20.78638241	13.3785391	20.95328488	23.0753534	36.65534363
893	0	0	0.658141619	0	0	9.045735536	0	1.382605155	0.857111433	0	0	0	12.81964078	8.653257524	25.74280233	3.173990144	58.62132882	6.945179384	30.06017902	10.75157711	65.93708557	11.89240493	128.1964078	39.82308937
894	3.518715115	2.462176923	3.290708096	6.979524546	10.67025377	0	661.5251368	80.191099	125.1382692	136.2544677	183.7816003	25.27650932	0	0	0	1.057996715	0	0	0	0.358385904	0	0	0	0
895	0.586452519	349.629123	19.74424858	108.1826305	676.4940891	1519.68357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
896	9.383240307	2.462176923	6.581416193	0	8.536203017	0	2.993326411	0	0	0	0.747079676	1.486853489	73.07195243	41.3433415	94.84190333	197.8453856	29.80745533	32.41083713	15.82114685	6.450946264	21.02341859	18.68806489	27.34856699	16.29126383
897	0	19.69741538	5.923274573	2606.852418	51.2172181	298.5092727	0	1.382605155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
898	0	2.462176923	3.948849716	0	0	0	8.979979233	2.76521031	0.857111433	0	4.482478056	1.486853489	0	3.845892233	0.677442167	8.463973717	10.92940029	4.051354641	23.73172028	161.6320425	4.300244711	27.18263984	6.837141748	97.29504789
899	0	0	0	3.489762273	0	0	14.96663205	8.295630931	290.5607758	368.106828	79.93752532	52.03987213	0	0	0	0	0	0	0	0.358385904	0	0	0	0
900	0	0	0.658141619	0	0	0	0	0	19.71356296	21.97652705	0	5.947413958	3.845892233	0	19.64582283	2.115993429	6.955072911	1.736294846	4.746344055	6.450946264	81.22684454	2.831524983	214.5153223	4.977886171
901	237.5132703	158.8104115	50.01876306	13.95904909	32.01076131	27.13720661	74.83316027	2.76521031	0.857111433	0	9.712035787	0	10.25571262	8.653257524	6.0969795	3.173990144	19.87163689	1.736294846	0.791057343	0.358385904	5.255854647	1.69891499	8.546427184	2.262675532
903	2.345810077	0	0.658141619	73.28500773	2.134050754	0	676.4917689	114.7562279	115.7100435	159.3298211	124.0152262	66.90840702	0	0	0	0	0	0	0	0	0	0	0	0
905	0	30.77721153	81.60956079	111.6723927	388.3972373	36.18294214	2.993326411	47.00857528	23.14200869	20.87770069	6.723717083	220.0543164	2.563928155	0.961473058	8.806748166	2.115993429	7.948654755	27.20195259	9.492688111	8.242875782	14.33414904	19.25436989	2.563928155	5.430421278
907	0	0	0	0	0	0	17.95995847	26.26949795	121.7098235	98.89437171	348.8862087	145.711642	0	0	0	0	0	0.578764949	0	0	0	0	0	0
908	1.172905038	0	1.316283239	0	0	0	5.986652822	24.88689279	183.4218467	186.8004799	8.217876435	95.15862332	15.38356893	7.691784466	9.484190333	13.75395729	20.86521873	19.09924331	3.955286713	6.450946264	10.98951426	6.229354963	6.837141748	2.715210639
909	12.90195542	219.1337461	117.8073499	139.5904909	789.598779	271.3720661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910	0	0	0	0	0	0	0	0	0	0	0	1.486853489	0	0	6.774421666	37.02988501	0	0	213.5854825	10.75157711	1.433414904	112.1283893	0	120.3743383
911	0	132.9575538	11.18840753	1884.471627	200.6007709	479.4239834	2.993326411	0	1.714222866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912	5.278072673	195.7430654	75.68628622	73.28500773	941.1163826	615.1100164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913	0	210.5161269	25.00938153	331.5274159	725.5772564	1474.454892	0	2.76521031	0	0	0	0	0	0	0	0	0	0.578764949	0.791057343	0	0	0	0	0
914	58.0587994	27.08394615	21.71867344	41.87714727	2.134050754	0	374.1658014	259.9297692	43.71268309	65.92958114	141.1980588	43.11875119	0	0	0	0	0	0	0	0	0	0	0	0.452535106
915	20.52583817	1.231088461	10.53026591	20.93857364	0	0	185.5862375	41.47815466	63.42624605	93.40023994	47.81309926	28.2502163	3.845892233	11.5376767	12.87140117	15.86995072	0.993581844	4.051354641	11.0748028	40.1392212	6.689269551	59.46202465	0.854642718	32.58252767
916	253.3474883	171.1212961	53.30947116	24.42833591	87.49608092	0	23.94661129	40.0955495	15.4280058	15.38356893	21.6653106	16.35538838	0	0	0	0	0	0	0	0	0	0	0	0
917	28.14972092	2.462176923	6.581416193	27.91809818	2.134050754	0	293.3459883	358.0947352	56.56935459	78.01667101	123.2681465	115.9745722	0	0	0	0	0	0	0	0	0	0	0.854642718	0
918	0	0	0	0	0	0	0	0	10.2853372	12.08708988	1.494159352	275.0678955	0	0	0	0	0	0	0	0	0	0	0	0
919	0	0	5.923274573	1322.619901	14.93835528	3699.705834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920	0	0	0.658141619	3.489762273	0	0	0	0	0	0	0	0	151.2717612	135.5677012	92.80957683	211.5993429	47.69192853	48.61625569	10.28374545	1.433543614	0.477804968	22.65219987	0.854642718	5.882956384
921	36.36005619	182.2010923	77.00256946	233.8140723	721.3091549	569.8813388	2.993326411	4.147815466	0.857111433	2.197652705	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
922	0	0	0	0	0	0	0	0	0	1.098826352	0	0	3.845892233	3.845892233	9.484190333	3.173990144	3.974327378	37.61972167	64.86670209	32.61311722	16.72317388	152.3360441	6.837141748	97.29504789
924	35.77360367	67.70986537	60.54902897	94.22358137	606.0704142	2559.943157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
925	12.3155029	9.848707691	2.632566477	94.22358137	6.402152262	9.045735536	80.8198131	111.9910176	84.85403188	105.4873298	268.2016037	111.5140117	0	0	0	0	0	0	0	0	0	0.566304997	0	0
926	141.9215096	187.1254461	221.1355841	59.32595864	70.42367489	9.045735536	2.993326411	2.76521031	1.714222866	1.098826352	2.241239028	1.486853489	0	0	0	0	0	0	0.791057343	1.075157711	0	1.132609993	0	1.810140426
927	0	0	0	0	0	0	781.2581933	203.2429578	47.14112882	54.94131761	205.4469109	16.35538838	0	0	0	0	0	0	0	0	0	0.566304997	0	0
928	0	1.231088461	2.632566477	0	0	0	0	1.382605155	35.14156876	36.26126963	5.976637407	32.71077677	93.58337767	16.34504199	40.64653	28.56591129	77.49938386	74.66067838	11.86586014	31.89634542	38.22439743	33.4119948	11.96499806	9.503237236
929	124.9143866	423.4944307	95.43053479	216.3652609	57.61937036	36.18294214	0	2.76521031	0	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
930	7.62388275	336.0871499	105.3026591	198.9164496	478.0273689	244.2348595	0	0	4.285557166	4.395305409	0	7.434267447	0	0	0	2.115993429	0.993581844	2.315059795	0.791057343	3.225473132	1.911219872	0.566304997	0.854642718	1.810140426
931	0	1.231088461	0	0	0	0	0	0	1.714222866	2.197652705	3.73539838	2.973706979	41.02285049	14.42209587	48.09839383	20.10193758	42.72401931	134.2734681	31.6422937	34.76343265	32.49073782	62.29354963	5.127856311	21.72168511
932	136.0569845	104.6425192	267.2054974	73.28500773	106.7025377	18.09147107	0	0	0	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
933	0	0	0	0	0	0	0	0	0	0	0	0	111.5308748	181.718408	37.93676133	86.7557306	19.87163689	10.41776908	27.68700699	4.300630843	47.78049679	13.59131992	66.66213204	29.41478192
