"","R2A_A_D1","R2A_A_D2","R2A_B_D1","R2A_B_D2","R2A_C_D1","R2A_C_D2","SF2_A_D1","SF2_A_D2","SF2_B_D1","SF2_B_D2","SF2_C_D1","SF2_C_D2","R1_A_D1","R1_A_D2","R1_B_D1","R1_B_D2","R1_C_D1","R1_C_D2","R2_A_D1","R2_A_D2","R2_B_D1","R2_B_D2","R2_C_D1","R2_C_D2"
"2231",279.39,170.29,202.82,387.44,96.22,5.43,82.37,114.01,20.5,55.92,25.69,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"2233",11.18,22.7,10.67,0,0,0,481.58,153.92,194.71,201.32,205.56,30.79,0,0,0,0,0,0,0,16.05,0,6.77,0,0
"2234",5.59,28.38,21.35,884.76,28.3,65.15,0,5.7,5.12,0,19.27,354.07,0,0,0,0,4.92,0,0,0,0,0,0,0
"2235",0,0,0,28.91,0,5.43,386.53,319.23,66.61,106.25,301.91,46.18,0,0,0,0,0,0,0,0,0,0,0,0
"2236",0,0,0,0,0,0,0,0,676.35,665.47,6.42,20.53,0,0,4.87,0,0,0,0,0,0,0,0,0
"2237",296.16,5.68,112.08,17.35,5.66,0,190.1,222.32,122.97,134.21,154.17,71.84,0,0,0,0,0,0,0,0,0,0,0,0
"2238",0,0,0,0,0,0,0,5.7,0,0,0,0,4.65,0,0,10.94,0,82.32,405,444.1,5.37,182.81,4.61,5.13
"2239",0,0,0,0,0,0,456.23,199.52,112.73,173.36,285.85,41.05,0,0,0,0,0,0,0,0,0,0,0,0
"2240",39.11,11.35,26.69,653.45,62.26,70.58,0,34.2,20.5,27.96,9.64,354.07,0,0,0,0,0,5.15,0,0,5.37,6.77,0,0
"2241",0,5.68,0,46.26,5.66,5.43,209.11,404.74,35.87,33.55,186.29,112.89,0,0,0,0,0,0,0,0,0,0,0,0
"2242",0,0,21.35,75.18,0,0,462.57,165.32,163.96,156.58,247.31,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"2244",50.29,743.58,229.5,69.39,311.29,32.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2245",0,0,21.35,422.14,67.92,450.65,0,22.8,133.22,78.29,25.69,159.07,0,0,0,0,0,0,0,5.35,0,0,0,0
"2246",22.35,266.78,539.07,104.09,305.63,65.15,12.67,28.5,15.37,16.78,19.27,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"2247",22.35,56.76,74.72,40.48,45.28,0,183.76,307.83,117.85,145.4,205.56,76.97,0,4.78,0,0,0,0,0,0,0,0,0,0
"2248",22.35,5.68,5.34,11.57,0,0,310.49,28.5,15.37,27.96,574.92,25.66,0,0,0,0,0,0,0,0,0,0,0,5.13
"2249",0,0,0,5.78,0,0,525.93,108.31,179.34,212.5,195.92,51.31,0,0,0,5.47,4.92,0,0,32.1,0,0,0,0
"2250",72.64,5.68,5.34,28.91,0,0,354.85,267.93,143.47,139.8,176.65,123.15,0,0,0,0,0,0,0,0,0,0,0,0
"2251",0,5.68,0,0,0,0,0,5.7,112.73,78.29,3.21,10.26,51.11,66.89,68.23,54.71,93.4,113.19,61.03,128.42,107.39,74.48,55.27,107.73
"2252",0,0,0,0,0,0,0,11.4,10.25,11.18,6.42,41.05,18.58,14.33,9.75,54.71,14.75,118.34,27.74,262.18,32.22,101.56,4.61,282.14
"2253",0,5.68,0,0,0,0,6.34,0,0,0,3.21,0,162.61,181.56,14.62,32.82,29.49,92.61,22.19,42.81,112.76,40.62,101.32,92.34
"2254",44.7,454.1,330.91,69.39,515.04,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2255",44.7,448.42,330.91,161.92,311.29,5.43,19.01,39.9,20.5,11.18,12.85,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"2256",11.18,0,0,0,0,0,392.87,91.21,92.23,139.8,411.11,10.26,0,0,0,0,0,0,0,5.35,0,0,0,0
"2257",0,0,0,34.7,0,10.86,240.79,182.42,153.72,145.4,211.98,194.99,0,0,0,0,0,5.15,0,69.56,0,0,0,5.13
"2258",0,0,0,17.35,0,0,101.38,210.92,189.58,134.21,311.55,200.13,0,0,0,0,0,0,0,0,0,0,0,0
"2259",0,0,0,0,0,0,994.84,91.21,66.61,55.92,173.44,15.39,0,0,0,0,0,0,0,0,0,0,0,0
"2260",0,5.68,0,104.09,0,0,171.09,182.42,184.46,162.17,224.83,205.26,0,0,0,0,0,0,0,0,0,0,0,0
"2261",16.76,0,5.34,508.88,11.32,10.86,63.37,51.31,143.47,134.21,147.74,159.07,0,0,0,0,0,0,0,48.16,0,0,0,0
"2262",0,5.68,982.07,364.31,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2263",0,0,0,0,0,0,6.34,11.4,117.85,50.33,48.18,82.1,37.17,148.11,43.86,32.82,29.49,15.44,5.55,48.16,42.95,115.1,9.21,133.38
"2264",0,0,0,5.78,0,0,0,11.4,10.25,0,3.21,5.13,18.58,19.11,38.99,0,39.32,5.15,33.29,64.21,144.97,115.1,156.59,102.6
"2265",0,17.03,5.34,0,0,0,0,45.6,297.18,274.02,3.21,225.78,0,0,14.62,0,44.24,41.16,33.29,32.1,42.95,47.39,13.82,15.39
"2266",5.59,0,0,11.57,0,0,557.61,233.72,107.6,134.21,221.62,35.92,0,0,0,0,0,0,0,0,0,0,0,0
"2267",16.76,192.99,48.04,526.23,226.39,76.01,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2268",0,0,10.67,0,0,0,6.34,0,0,5.59,9.64,5.13,23.23,33.45,136.45,76.59,201.54,82.32,33.29,32.1,241.62,47.39,101.32,35.91
"2269",0,0,0,0,0,0,0,5.7,297.18,285.2,208.77,251.44,0,0,0,0,0,0,11.1,26.75,16.11,13.54,0,15.39
"2270",156.46,5.68,16.01,11.57,11.32,16.29,31.68,131.11,276.69,268.42,115.63,241.18,0,0,0,0,0,0,0,0,0,0,0,0
"2271",0,0,5.34,0,0,0,0,5.7,0,0,3.21,0,41.81,62.11,87.72,43.77,167.13,56.6,44.38,128.42,128.86,115.1,147.38,61.56
"2272",22.35,28.38,314.9,17.35,28.3,5.43,76.04,79.81,15.37,11.18,443.23,30.79,0,0,0,0,0,0,0,0,0,0,0,0
"2273",0,0,0,5.78,11.32,0,468.9,114.01,81.98,78.29,378.99,35.92,0,0,0,0,0,0,0,0,0,0,0,0
"2274",0,0,0,0,0,0,0,0,0,0,0,0,0,28.67,0,76.59,63.9,596.82,271.85,214.03,48.32,0,9.21,0
"2275",0,0,0,0,0,0,0,0,128.1,83.88,0,20.53,4.65,9.56,9.75,38.29,14.75,46.31,16.64,636.73,128.86,13.54,73.69,46.17
"2276",5.59,0,0,0,0,0,494.25,193.82,194.71,178.95,186.29,51.31,0,0,0,0,0,0,0,0,0,0,0,0
"2277",5.59,471.13,288.22,225.53,379.2,38.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2278",0,0,21.35,508.88,73.58,792.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2279",55.88,681.14,58.71,28.91,118.85,124.88,114.06,39.9,20.5,22.37,64.24,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"2280",0,0,0,0,0,0,0,0,0,0,3.21,5.13,13.94,9.56,38.99,16.41,34.41,36.02,138.7,604.62,128.86,88.02,27.63,92.34
"2281",11.18,0,16.01,34.7,0,0,259.8,530.15,76.86,106.25,202.34,46.18,0,0,0,0,0,0,0,0,0,0,0,0
"2282",83.82,17.03,26.69,34.7,0,0,304.15,456.05,117.85,123.03,138.11,30.79,0,0,0,0,0,0,0,0,0,0,0,0
"2283",0,5.68,0,0,5.66,0,6.34,0,20.5,0,0,0,0,0,4.87,0,4.92,118.34,16.64,765.14,59.06,20.31,4.61,5.13
"2284",542.02,482.48,208.16,69.39,96.22,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2285",0,22.7,5.34,306.49,28.3,304.06,0,34.2,76.86,100.66,102.78,287.36,0,0,0,0,0,0,0,5.35,0,0,0,0
"2287",558.78,482.48,149.44,28.91,101.88,65.15,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,6.77,0,0
"2288",0,0,10.67,0,0,0,0,0,5.12,5.59,0,0,41.81,47.78,214.43,76.59,167.13,77.18,5.55,16.05,198.66,13.54,267.12,15.39
"2289",50.29,0,42.7,0,5.66,0,57.03,68.41,327.93,313.16,83.51,71.84,0,4.78,4.87,5.47,4.92,0,5.55,107.01,16.11,101.56,0,20.52
"2291",0,136.23,5.34,115.66,192.43,830.72,12.67,11.4,5.12,5.59,9.64,5.13,0,0,0,5.47,0,0,0,0,0,0,0,0
"2292",55.88,5.68,5.34,11.57,0,0,120.39,51.31,174.21,167.77,362.94,159.07,0,0,0,0,0,0,0,0,0,0,0,0
"2293",0,0,0,0,0,0,0,5.7,0,0,0,0,41.81,0,282.66,10.94,147.47,236.67,27.74,37.45,214.77,115.1,73.69,46.17
"2294",11.18,295.16,186.81,75.18,662.19,162.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2295",167.64,516.53,85.4,17.35,384.86,27.15,0,0,0,0,0,0,9.29,0,29.24,54.71,0,0,16.64,21.4,5.37,6.77,18.42,10.26
"2296",16.76,686.82,208.16,46.26,424.48,10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2297",16.76,0,0,0,0,0,0,5.7,97.35,67.11,6.42,97.5,134.73,109.89,73.1,43.77,137.64,123.48,22.19,42.81,128.86,47.39,64.48,15.39
"2298",27.94,0,5.34,0,5.66,0,0,0,0,0,0,1200.75,0,0,0,0,14.75,0,0,10.7,5.37,0,4.61,0
"2300",474.97,62.44,16.01,0,5.66,0,25.35,0,5.12,0,12.85,0,32.52,14.33,34.11,93,0,0,116.51,85.61,42.95,155.73,18.42,143.64
"2301",128.52,244.08,330.91,34.7,266.01,16.29,82.37,114.01,35.87,22.37,61.02,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"2302",16.76,0,10.67,17.35,0,0,310.49,256.53,158.84,184.54,215.19,76.97,0,0,0,0,0,0,0,0,0,0,0,0
"2304",16.76,0,5.34,306.49,28.3,27.15,50.69,199.52,148.59,78.29,118.84,287.36,0,0,0,0,0,0,0,0,0,0,4.61,0
"2305",0,0,0,0,0,0,0,0,0,0,0,0,4.65,23.89,102.34,218.83,14.75,46.31,72.12,171.22,53.69,81.25,151.98,76.95
"2306",106.17,28.38,58.71,40.48,0,0,297.82,216.62,138.34,106.25,192.71,61.58,0,4.78,0,0,0,0,0,0,5.37,0,0,0
"2307",16.76,0,165.46,1006.2,152.81,0,0,5.7,5.12,0,25.69,5.13,0,0,4.87,0,0,0,0,0,0,0,0,0
"2308",0,0,26.69,826.93,67.92,304.06,0,22.8,5.12,0,54.6,46.18,0,0,0,0,0,0,0,0,0,0,0,0
"2309",542.02,96.5,400.3,34.7,33.96,0,6.34,91.21,15.37,11.18,57.81,25.66,0,0,0,0,0,0,0,5.35,0,0,0,0
"2310",0,0,0,0,0,0,12.67,0,0,0,0,0,27.88,62.11,146.2,65.65,78.65,277.83,22.19,26.75,316.79,47.39,133.56,35.91
"2311",27.94,28.38,10.67,0,0,0,6.34,0,5.12,0,3.21,35.92,0,0,0,0,0,0,0,0,0,94.79,0,1082.4
"2312",0,550.59,37.36,757.54,11.32,38.01,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,0,6.77,0,0
"2313",0,0,5.34,0,0,0,0,5.7,143.47,78.29,16.06,343.8,27.88,4.78,43.86,10.94,49.16,144.06,44.38,123.07,59.06,142.18,0,51.3
"2314",5.59,11.35,5.34,11.57,5.66,0,690.68,153.92,66.61,89.47,228.04,15.39,0,0,0,0,0,0,0,0,0,0,0,0
"2315",0,0,5.34,0,5.66,5.43,0,0,0,0,0,0,125.44,148.11,112.09,98.47,63.9,138.92,83.22,101.66,118.12,121.87,50.66,71.82
"2316",340.86,817.37,202.82,5.78,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2317",11.18,0,5.34,5.78,0,0,329.5,478.85,76.86,89.47,202.34,61.58,0,0,0,0,0,0,0,0,0,0,0,0
"2318",0,0,26.69,1150.77,0,0,6.34,91.21,10.25,0,48.18,41.05,0,0,0,0,0,0,0,0,0,0,0,0
"2319",16.76,22.7,26.69,11.57,0,0,316.83,290.73,163.96,134.21,163.8,25.66,0,9.56,14.62,16.41,0,5.15,0,10.7,10.74,0,9.21,0
"2321",0,0,5.34,5.78,113.2,1199.93,6.34,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"2322",0,0,0,0,0,0,500.59,222.32,25.62,55.92,311.55,76.97,0,0,0,0,0,0,0,0,0,0,0,0
"2323",150.87,431.39,426.99,17.35,232.05,76.01,6.34,11.4,0,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2324",335.27,198.67,234.84,23.13,243.37,32.58,152.08,68.41,15.37,0,44.97,0,0,0,0,0,0,0,0,0,0,0,0,0
"2325",0,0,16.01,0,0,0,0,0,0,0,0,0,69.69,33.45,82.85,71.12,103.23,36.02,127.6,117.71,171.82,115.1,96.72,159.02
"2326",150.87,584.65,234.84,17.35,220.73,5.43,63.37,22.8,0,27.96,22.48,0,0,0,0,0,0,0,5.55,0,0,0,0,0
"2327",0,68.11,48.04,185.05,396.18,211.75,0,5.7,35.87,61.51,51.39,51.31,9.29,9.56,14.62,16.41,4.92,15.44,5.55,42.81,26.85,33.85,4.61,0
"2328",0,0,0,0,0,0,0,0,25.62,27.96,0,5.13,65.04,129,38.99,109.41,68.82,257.25,66.57,219.38,21.48,155.73,4.61,15.39
"2329",0,0,0,5.78,0,0,285.14,285.03,194.71,229.28,195.92,41.05,0,0,0,0,0,0,0,0,0,0,0,0
"2330",50.29,5.68,0,0,0,0,25.35,91.21,97.35,95.07,289.06,431.04,0,0,0,0,0,5.15,0,0,5.37,0,9.21,0
"2331",0,0,0,0,0,0,0,0,0,0,0,0,41.81,33.45,38.99,82.06,73.73,36.02,133.15,144.47,155.71,121.87,69.08,230.84
"2332",0,0,5.34,1260.64,5.66,32.58,6.34,22.8,20.5,5.59,19.27,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"2333",0,0,64.05,1168.12,11.32,146.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2334",0,0,0,0,0,0,0,0,5.12,5.59,0,10.26,9.29,9.56,214.43,10.94,152.38,313.85,66.57,64.21,102.02,189.58,32.24,87.21
"2336",0,0,0,0,0,0,0,0,0,0,0,0,23.23,143.34,34.11,60.18,349,221.24,38.84,10.7,69.8,60.94,101.32,97.47
"2337",324.09,488.15,378.95,17.35,62.26,10.86,0,0,20.5,5.59,0,5.13,0,0,0,0,0,0,0,5.35,5.37,6.77,0,15.39
"2341",0,0,0,0,0,0,57.03,85.51,297.18,251.65,189.5,292.49,0,0,0,0,0,0,0,0,0,0,0,0
"2342",5.59,0,5.34,0,0,0,291.48,182.42,138.34,195.73,253.73,107.76,0,0,0,0,0,0,0,0,0,0,0,0
"2343",0,0,5.34,11.57,0,0,196.43,91.21,348.42,430.6,150.96,0,0,0,0,0,0,0,0,0,0,0,0,0
"2344",0,0,10.67,0,0,0,0,0,0,0,0,0,4.65,9.56,87.72,0,4.92,5.15,55.48,53.51,279.2,20.31,451.35,10.26
"2345",0,0,0,5.78,158.47,1113.06,0,5.7,0,5.59,9.64,15.39,0,0,0,0,0,0,0,0,0,0,0,0
"2346",55.88,5.68,10.67,17.35,0,10.86,152.08,347.73,174.21,201.32,160.59,97.5,0,0,0,0,0,0,0,0,0,0,0,0
"2347",22.35,68.11,37.36,323.83,243.37,38.01,6.34,22.8,15.37,27.96,35.33,56.45,0,0,0,0,14.75,20.58,0,171.22,5.37,148.95,9.21,46.17
"2349",849.35,68.11,192.14,11.57,11.32,0,0,0,5.12,5.59,0,5.13,9.29,9.56,19.49,21.88,0,15.44,16.64,10.7,5.37,54.17,4.61,20.52
"2350",5.59,5.68,16.01,1179.68,124.51,10.86,0,0,5.12,0,0,0,0,0,0,0,0,0,0,26.75,0,0,0,0
"2351",0,0,0,0,0,0,0,11.4,5.12,0,0,0,0,0,0,0,0,0,0,1118.29,10.74,128.64,4.61,35.91
"2352",0,0,0,5.78,5.66,0,177.42,176.72,204.95,206.91,292.28,56.45,0,0,0,0,0,0,0,0,0,0,0,0
"2353",0,0,0,0,0,0,0,0,0,0,0,5.13,37.17,52.56,34.11,38.29,29.49,25.73,44.38,107.01,128.86,47.39,198.04,379.61
"2354",11.18,0,21.35,1011.98,101.88,81.44,0,28.5,30.74,27.96,3.21,0,0,0,0,0,0,0,0,0,10.74,0,0,0
"2355",586.72,96.5,448.33,63.61,130.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2356",78.23,522.21,501.71,0,192.43,0,6.34,11.4,0,0,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0
"2357",128.52,175.96,603.12,156.13,260.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2359",5.59,1345.26,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2360",16.76,170.29,837.96,213.96,67.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361",396.74,204.34,448.33,40.48,147.15,0,6.34,28.5,10.25,5.59,12.85,0,0,0,0,0,0,0,0,0,0,6.77,0,5.13
"2363",0,0,5.34,1335.82,0,5.43,0,0,0,0,16.06,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"2364",0,5.68,64.05,0,11.32,0,0,0,97.35,89.47,102.78,492.62,0,0,4.87,0,0,5.15,0,10.7,48.32,40.62,0,5.13
"2365",0,0,5.34,127.22,33.96,103.16,88.71,153.92,174.21,100.66,144.53,236.05,0,0,0,0,0,5.15,5.55,26.75,0,0,0,0
"2366",0,0,0,0,0,0,0,0,25.62,11.18,0,0,88.27,71.67,92.59,87.53,137.64,159.5,27.74,74.91,53.69,54.17,41.45,66.69
"2367",0,0,0,0,0,0,0,0,0,0,0,0,153.32,57.33,24.37,49.24,34.41,46.31,144.24,155.17,112.76,74.48,188.83,82.08
"2368",447.03,278.13,181.47,23.13,45.28,5.43,12.67,0,10.25,5.59,3.21,0,23.23,14.33,14.62,16.41,14.75,30.87,33.29,37.45,21.48,13.54,13.82,46.17
"2369",27.94,5.68,5.34,5.78,0,0,209.11,359.14,122.97,100.66,253.73,66.71,0,0,0,0,0,0,0,0,0,0,0,0
"2370",0,0,5.34,0,0,0,0,0,0,0,0,0,0,0,4.87,0,9.83,5.15,155.34,208.68,316.79,54.17,336.21,133.38
"2371",94.99,431.39,384.29,98.31,260.35,16.29,0,5.7,5.12,0,3.21,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"2372",352.03,119.2,272.2,0,509.38,70.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2373",0,0,0,1376.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2374",273.8,425.72,459.01,40.48,73.58,5.43,0,0,5.12,0,19.27,0,0,0,0,0,0,0,0,0,0,0,0,0
"2375",927.58,221.37,117.42,5.78,56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2376",5.59,0,0,0,5.66,0,6.34,136.81,358.67,391.45,54.6,102.63,0,0,4.87,0,54.07,15.44,0,32.1,32.22,40.62,0,0
"2377",0,0,0,0,0,5.43,12.67,57.01,333.05,279.61,109.2,384.86,0,0,0,0,0,0,0,0,0,0,0,0
"2378",0,0,5.34,17.35,96.22,70.58,12.67,17.1,92.23,100.66,41.75,15.39,23.23,19.11,9.75,0,9.83,61.74,66.57,214.03,21.48,196.35,4.61,102.6
"2380",27.94,374.63,186.81,57.83,532.02,43.44,12.67,0,0,0,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"2381",0,17.03,0,46.26,0,10.86,0,11.4,138.34,117.44,93.14,564.46,4.65,0,4.87,5.47,0,10.29,11.1,58.86,16.11,27.08,9.21,15.39
"2382",106.17,664.12,170.79,34.7,333.93,10.86,6.34,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"2383",11.18,0,5.34,57.83,0,0,145.74,199.52,240.82,173.36,205.56,123.15,0,0,0,0,0,0,0,0,0,0,0,0
"2384",0,0,0,0,0,0,0,0,0,0,0,0,83.63,86,648.16,38.29,44.24,30.87,27.74,16.05,21.48,20.31,55.27,10.26
"2385",11.18,0,10.67,5.78,0,0,475.24,222.32,138.34,134.21,176.65,56.45,0,0,0,0,0,0,0,0,0,0,0,0
"2386",0,0,0,0,0,0,0,0,5.12,0,3.21,10.26,0,0,4.87,0,44.24,20.58,22.19,904.26,139.6,94.79,13.82,10.26
"2387",0,28.38,26.69,0,11.32,0,0,0,5.12,5.59,0,0,32.52,81.22,92.59,103.94,181.88,102.9,66.57,48.16,118.12,115.1,101.32,20.52
"2388",89.41,306.52,101.41,5.78,764.07,48.87,0,0,0,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13
"2389",11.18,283.81,186.81,133,628.23,0,44.36,11.4,5.12,5.59,9.64,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"2390",0,0,0,0,0,0,0,0,0,0,0,5.13,23.23,76.45,77.97,60.18,137.64,0,72.12,32.1,193.29,13.54,419.11,15.39
"2391",39.11,0,58.71,0,0,0,164.75,22.8,66.61,55.92,44.97,25.66,32.52,14.33,9.75,0,19.66,5.15,11.1,139.12,91.28,54.17,46.06,159.02
"2392",955.52,68.11,90.73,23.13,16.98,10.86,6.34,0,20.5,5.59,48.18,20.53,0,0,0,0,0,0,0,5.35,0,0,0,0
"2393",78.23,5.68,10.67,0,11.32,0,209.11,438.94,81.98,83.88,192.71,76.97,0,0,0,0,0,0,0,0,0,0,0,0
"2394",0,0,0,127.22,0,0,0,34.2,220.33,234.87,61.02,420.78,0,0,0,0,0,0,0,107.01,0,0,0,5.13
"2395",0,681.14,5.34,63.61,401.84,76.01,0,0,5.12,0,0,5.13,0,0,0,0,0,0,5.55,0,26.85,27.08,0,0
"2396",5.59,0,0,0,0,0,0,0,30.74,50.33,3.21,15.39,0,0,0,0,0,5.15,0,1011.27,37.59,0,9.21,76.95
"2397",184.4,539.24,362.94,28.91,175.45,5.43,0,0,0,0,0,0,0,0,0,0,0,5.15,0,0,0,0,0,0
"2398",0,0,0,0,5.66,0,0,0,15.37,16.78,9.64,908.26,9.29,0,4.87,0,0,180.08,0,0,0,6.77,9.21,0
"2399",0,0,0,5.78,0,0,114.06,79.81,71.73,106.25,523.53,20.53,0,0,0,0,0,0,0,0,0,0,0,0
"2400",0,0,0,0,0,0,152.08,125.41,348.42,425.01,131.68,15.39,0,0,0,0,0,0,0,0,0,0,0,0
"2401",0,0,0,0,0,0,0,0,0,0,0,0,274.12,38.22,43.86,27.35,432.57,72.03,94.31,139.12,32.22,13.54,0,0
"2402",0,0,0,0,0,0,874.44,193.82,46.11,39.15,144.53,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"2403",0,0,5.34,23.13,0,0,418.21,119.71,169.09,190.13,221.62,30.79,0,0,0,0,0,0,0,0,0,0,0,0
"2404",5.59,0,5.34,5.78,0,0,69.7,91.21,281.81,190.13,308.33,97.5,0,0,0,0,0,0,0,0,0,0,0,0
"2405",245.86,85.14,517.72,104.09,33.96,0,57.03,62.71,10.25,22.37,80.3,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"2406",0,0,5.34,0,0,0,0,0,0,0,0,0,23.23,28.67,38.99,32.82,73.73,87.47,16.64,128.42,64.43,47.39,92.11,353.96
"2407",0,0,0,0,0,0,133.07,85.51,374.04,329.94,138.11,107.76,0,4.78,0,0,0,0,0,0,0,0,0,0
"2408",0,0,0,0,0,0,50.69,17.1,194.71,134.21,497.83,25.66,0,0,0,0,0,0,0,0,0,0,0,0
"2409",5.59,11.35,21.35,0,0,0,164.75,267.93,102.48,167.77,260.16,112.89,0,0,0,0,0,0,0,0,0,0,0,0
"2410",0,0,0,0,0,0,0,0,0,0,0,0,18.58,0,73.1,0,54.07,20.58,49.93,262.18,204.03,67.71,119.75,92.34
"2411",0,11.35,0,0,0,0,0,0,0,0,0,0,13.94,14.33,29.24,32.82,88.48,72.03,22.19,21.4,91.28,182.81,225.67,97.47
"2412",16.76,908.19,48.04,28.91,282.99,27.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2413",0,0,0,0,0,0,0,0,0,0,0,0,9.29,109.89,48.73,186,39.32,87.47,282.94,171.22,26.85,88.02,32.24,133.38
"2414",0,17.03,10.67,0,28.3,0,418.21,68.41,230.57,195.73,189.5,25.66,0,0,0,0,0,0,0,0,0,0,0,0
"2415",27.94,51.09,58.71,17.35,16.98,21.72,44.36,34.2,61.49,39.15,67.45,30.79,27.88,38.22,43.86,32.82,58.99,61.74,66.57,53.51,48.32,54.17,41.45,41.04
"2416",0,0,5.34,0,0,0,0,5.7,35.87,33.55,3.21,35.92,51.11,14.33,58.48,16.41,176.96,128.63,22.19,42.81,150.34,33.85,32.24,5.13
"2417",0,0,0,57.83,5.66,0,0,39.9,97.35,139.8,80.3,733.79,0,0,0,0,0,0,5.55,0,0,0,0,0
"2418",0,0,5.34,0,0,0,0,0,0,5.59,25.69,15.39,0,0,0,0,0,36.02,27.74,481.56,21.48,467.18,4.61,189.8
"2419",50.29,454.1,234.84,86.74,215.07,16.29,38.02,91.21,10.25,22.37,38.54,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"2423",0,0,5.34,0,0,0,0,0,25.62,16.78,3.21,20.53,60.4,9.56,146.2,98.47,167.13,180.08,11.1,74.91,96.65,88.02,69.08,51.3
"2424",0,0,48.04,358.53,11.32,847.01,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"2425",0,5.68,0,23.13,0,0,6.34,199.52,92.23,100.66,163.8,87.23,4.65,0,24.37,21.88,14.75,30.87,22.19,80.26,53.69,54.17,0,0
"2427",78.23,17.03,21.35,0,11.32,10.86,0,0,0,0,0,0,4.65,14.33,14.62,21.88,4.92,5.15,11.1,42.81,225.51,6.77,428.32,5.13
"2428",0,0,0,0,0,0,6.34,85.51,97.35,128.62,93.14,620.9,0,0,4.87,0,0,5.15,22.19,10.7,16.11,6.77,0,5.13
"2429",94.99,130.55,64.05,5.78,67.92,0,158.41,182.42,25.62,11.18,93.14,5.13,0,9.56,34.11,27.35,9.83,10.29,33.29,90.96,10.74,67.71,13.82,66.69
"2430",0,0,0,0,0,0,0,0,10.25,22.37,0,0,120.8,43,68.23,153.18,132.72,82.32,27.74,181.92,42.95,176.04,13.82,51.3
"2431",0,0,10.67,0,0,0,0,0,56.36,50.33,3.21,30.79,32.52,0,121.83,27.35,127.8,262.4,49.93,80.26,155.71,94.79,27.63,41.04
"2433",0,5.68,0,0,0,0,0,5.7,353.55,369.08,0,66.71,41.81,23.89,19.49,27.35,19.66,87.47,11.1,48.16,16.11,6.77,9.21,5.13
"2434",0,107.85,288.22,115.66,588.61,146.6,0,0,0,5.59,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"2435",989.05,5.68,0,0,0,0,0,0,0,0,3.21,0,0,9.56,73.1,5.47,0,30.87,0,5.35,16.11,67.71,0,51.3
"2436",5.59,0,0,0,0,0,0,0,0,0,0,0,4.65,33.45,34.11,16.41,63.9,0,0,16.05,316.79,0,492.8,10.26
"2438",0,0,0,17.35,5.66,0,158.41,62.71,189.58,190.13,343.66,56.45,0,0,0,0,0,0,0,0,0,0,0,0
