node_name	node_disp_name	ntype	degree	weighted_degree	consensus_lin	BarcodeSequence	LinkerPrimerSequence	Treatment	DOB
1452		otu_node	7	773.08121716		otu	otu	otu	otu
1453		otu_node	20	279.623192498		otu	otu	otu	otu
1454		otu_node	13	285.852631056		otu	otu	otu	otu
1455		otu_node	10	634.444857953		otu	otu	otu	otu
1456		otu_node	17	495.397448354		otu	otu	otu	otu
1457		otu_node	11	513.228386057		otu	otu	otu	otu
1458		otu_node	7	431.362634626		otu	otu	otu	otu
1459		otu_node	8	2244.99610825		otu	otu	otu	otu
146		otu_node	21	4742.18918275		otu	otu	otu	otu
1460		otu_node	7	654.87069958		otu	otu	otu	otu
1461		otu_node	6	501.619624471		otu	otu	otu	otu
1462		otu_node	8	637.295769803		otu	otu	otu	otu
1463		otu_node	7	560.408993676		otu	otu	otu	otu
1464		otu_node	7	887.369527803		otu	otu	otu	otu
1465		otu_node	10	747.132748748		otu	otu	otu	otu
1466		otu_node	7	1121.75775844		otu	otu	otu	otu
1467		otu_node	12	494.552244016		otu	otu	otu	otu
1468		otu_node	16	336.871412717		otu	otu	otu	otu
1469		otu_node	9	1565.55195887		otu	otu	otu	otu
147		otu_node	18	1898.84223769		otu	otu	otu	otu
1471		otu_node	9	1609.86416386		otu	otu	otu	otu
1472		otu_node	13	329.029387213		otu	otu	otu	otu
1474		otu_node	5	305.10510697		otu	otu	otu	otu
1475		otu_node	9	956.291465468		otu	otu	otu	otu
1476		otu_node	6	348.998005856		otu	otu	otu	otu
1477		otu_node	13	1192.38412364		otu	otu	otu	otu
1478		otu_node	6	732.69099721		otu	otu	otu	otu
1479		otu_node	10	498.896401066		otu	otu	otu	otu
148		otu_node	14	6755.06128729		otu	otu	otu	otu
1480		otu_node	5	2240.1193261		otu	otu	otu	otu
1481		otu_node	10	736.942289683		otu	otu	otu	otu
1482		otu_node	10	584.172707847		otu	otu	otu	otu
1483		otu_node	12	237.007466264		otu	otu	otu	otu
1484		otu_node	10	774.297375243		otu	otu	otu	otu
1485		otu_node	12	320.387509703		otu	otu	otu	otu
1486		otu_node	12	288.69659028		otu	otu	otu	otu
1487		otu_node	9	612.131452759		otu	otu	otu	otu
1488		otu_node	7	496.110828422		otu	otu	otu	otu
1489		otu_node	7	733.056879738		otu	otu	otu	otu
149		otu_node	14	3843.82398971		otu	otu	otu	otu
1490		otu_node	7	621.70048105		otu	otu	otu	otu
1491		otu_node	10	565.279385163		otu	otu	otu	otu
1492		otu_node	10	1507.91770907		otu	otu	otu	otu
1493		otu_node	11	1102.82415928		otu	otu	otu	otu
1494		otu_node	12	259.052307484		otu	otu	otu	otu
1495		otu_node	5	392.72855088		otu	otu	otu	otu
1496		otu_node	14	598.948240846		otu	otu	otu	otu
1497		otu_node	6	207.51123111		otu	otu	otu	otu
15		otu_node	17	228.847115608		otu	otu	otu	otu
150		otu_node	12	9819.59583937		otu	otu	otu	otu
1500		otu_node	7	462.38124409		otu	otu	otu	otu
1501		otu_node	10	546.506509766		otu	otu	otu	otu
1502		otu_node	9	655.718364338		otu	otu	otu	otu
1503		otu_node	12	315.161594806		otu	otu	otu	otu
1505		otu_node	6	597.565438609		otu	otu	otu	otu
1507		otu_node	8	713.550638089		otu	otu	otu	otu
1508		otu_node	19	315.182704968		otu	otu	otu	otu
1509		otu_node	21	448.525096138		otu	otu	otu	otu
151		otu_node	18	3647.27073139		otu	otu	otu	otu
1511		otu_node	16	325.327577531		otu	otu	otu	otu
1512		otu_node	16	353.462746639		otu	otu	otu	otu
1513		otu_node	16	233.639796346		otu	otu	otu	otu
1514		otu_node	12	185.134578097		otu	otu	otu	otu
1515		otu_node	12	557.29027568		otu	otu	otu	otu
1517		otu_node	19	384.837399654		otu	otu	otu	otu
1518		otu_node	10	767.800663248		otu	otu	otu	otu
1519		otu_node	7	371.270888642		otu	otu	otu	otu
152		otu_node	13	39208.4158443		otu	otu	otu	otu
1520		otu_node	11	1532.08053842		otu	otu	otu	otu
1521		otu_node	9	719.376730633		otu	otu	otu	otu
1522		otu_node	9	136.388412195		otu	otu	otu	otu
1523		otu_node	19	191.819500756		otu	otu	otu	otu
1524		otu_node	17	293.696018962		otu	otu	otu	otu
1525		otu_node	11	1596.90686604		otu	otu	otu	otu
1526		otu_node	10	676.813875651		otu	otu	otu	otu
1527		otu_node	10	710.022774621		otu	otu	otu	otu
1528		otu_node	8	490.249341484		otu	otu	otu	otu
1529		otu_node	18	184.786028749		otu	otu	otu	otu
153		otu_node	13	8908.71727491		otu	otu	otu	otu
1530		otu_node	12	580.252213881		otu	otu	otu	otu
1531		otu_node	10	513.980315334		otu	otu	otu	otu
1532		otu_node	7	643.815640404		otu	otu	otu	otu
1533		otu_node	12	198.949078245		otu	otu	otu	otu
1534		otu_node	8	704.118415415		otu	otu	otu	otu
1535		otu_node	11	629.478060312		otu	otu	otu	otu
1536		otu_node	11	529.719662225		otu	otu	otu	otu
1537		otu_node	17	251.152053028		otu	otu	otu	otu
1538		otu_node	8	739.825331505		otu	otu	otu	otu
154		otu_node	13	7053.39336761		otu	otu	otu	otu
1540		otu_node	11	603.568269109		otu	otu	otu	otu
1541		otu_node	6	469.66221742		otu	otu	otu	otu
1542		otu_node	7	682.788272593		otu	otu	otu	otu
1543		otu_node	7	403.560708037		otu	otu	otu	otu
1545		otu_node	6	531.6214737		otu	otu	otu	otu
1546		otu_node	8	630.34619309		otu	otu	otu	otu
1547		otu_node	7	810.751066773		otu	otu	otu	otu
1548		otu_node	11	366.597036783		otu	otu	otu	otu
1549		otu_node	10	576.495936605		otu	otu	otu	otu
155		otu_node	17	574.481223357		otu	otu	otu	otu
1550		otu_node	12	270.801627906		otu	otu	otu	otu
1551		otu_node	9	816.757106903		otu	otu	otu	otu
1553		otu_node	9	626.955200694		otu	otu	otu	otu
1554		otu_node	14	157.505905426		otu	otu	otu	otu
1555		otu_node	5	2902.80834074		otu	otu	otu	otu
1556		otu_node	7	475.480498983		otu	otu	otu	otu
1557		otu_node	6	905.773646067		otu	otu	otu	otu
1558		otu_node	15	280.776870387		otu	otu	otu	otu
1559		otu_node	9	725.822682127		otu	otu	otu	otu
156		otu_node	15	4337.21780872		otu	otu	otu	otu
1560		otu_node	12	614.690666759		otu	otu	otu	otu
1561		otu_node	11	446.536741173		otu	otu	otu	otu
1562		otu_node	6	405.319807036		otu	otu	otu	otu
1563		otu_node	12	697.567631112		otu	otu	otu	otu
1564		otu_node	15	264.176829029		otu	otu	otu	otu
1565		otu_node	12	950.682312056		otu	otu	otu	otu
1566		otu_node	10	1654.15905548		otu	otu	otu	otu
1567		otu_node	11	515.101131359		otu	otu	otu	otu
1568		otu_node	21	1263.23151875		otu	otu	otu	otu
1569		otu_node	12	1400.72923667		otu	otu	otu	otu
157		otu_node	15	3220.84124897		otu	otu	otu	otu
1571		otu_node	15	311.460795019		otu	otu	otu	otu
1572		otu_node	11	473.816449766		otu	otu	otu	otu
1573		otu_node	9	298.219460892		otu	otu	otu	otu
1574		otu_node	13	271.859732468		otu	otu	otu	otu
1575		otu_node	21	279.967380359		otu	otu	otu	otu
1576		otu_node	17	303.467614701		otu	otu	otu	otu
1577		otu_node	7	610.515571006		otu	otu	otu	otu
1578		otu_node	16	292.077385785		otu	otu	otu	otu
1579		otu_node	10	375.120008714		otu	otu	otu	otu
158		otu_node	12	7057.11946516		otu	otu	otu	otu
1580		otu_node	2	3757.73881652		otu	otu	otu	otu
1581		otu_node	15	229.455980679		otu	otu	otu	otu
1582		otu_node	8	501.003082334		otu	otu	otu	otu
1583		otu_node	8	601.079507036		otu	otu	otu	otu
1584		otu_node	14	390.699099011		otu	otu	otu	otu
1586		otu_node	5	2703.09658872		otu	otu	otu	otu
1588		otu_node	7	332.498452827		otu	otu	otu	otu
1589		otu_node	12	208.955685959		otu	otu	otu	otu
159		otu_node	13	5881.91486812		otu	otu	otu	otu
1590		otu_node	7	429.762176523		otu	otu	otu	otu
1591		otu_node	12	584.806212485		otu	otu	otu	otu
1592		otu_node	10	575.256179791		otu	otu	otu	otu
1593		otu_node	7	398.192911109		otu	otu	otu	otu
1595		otu_node	17	495.770372254		otu	otu	otu	otu
1597		otu_node	11	417.83303508		otu	otu	otu	otu
1598		otu_node	12	661.593781946		otu	otu	otu	otu
1599		otu_node	16	586.853713593		otu	otu	otu	otu
16		otu_node	20	49837.9623466		otu	otu	otu	otu
160		otu_node	24	13456.8054343		otu	otu	otu	otu
1600		otu_node	5	2249.20134516		otu	otu	otu	otu
1601		otu_node	11	624.271095493		otu	otu	otu	otu
1602		otu_node	8	3360.10810055		otu	otu	otu	otu
1603		otu_node	4	1746.02938907		otu	otu	otu	otu
1604		otu_node	10	601.048274716		otu	otu	otu	otu
1605		otu_node	6	666.95688125		otu	otu	otu	otu
1606		otu_node	16	398.146165492		otu	otu	otu	otu
1607		otu_node	23	321.585198181		otu	otu	otu	otu
1608		otu_node	9	613.438720296		otu	otu	otu	otu
1609		otu_node	6	468.40971762		otu	otu	otu	otu
161		otu_node	16	24682.4331976		otu	otu	otu	otu
1610		otu_node	6	1400.40796764		otu	otu	otu	otu
1611		otu_node	8	475.602671213		otu	otu	otu	otu
1612		otu_node	15	344.287781267		otu	otu	otu	otu
1613		otu_node	12	540.998887371		otu	otu	otu	otu
1614		otu_node	18	270.342050032		otu	otu	otu	otu
1615		otu_node	16	326.793476132		otu	otu	otu	otu
1616		otu_node	6	661.78706593		otu	otu	otu	otu
1617		otu_node	9	1620.80881821		otu	otu	otu	otu
1618		otu_node	24	413.201080588		otu	otu	otu	otu
1619		otu_node	9	410.90736433		otu	otu	otu	otu
162		otu_node	11	16389.0817619		otu	otu	otu	otu
1621		otu_node	8	473.960873584		otu	otu	otu	otu
1622		otu_node	12	281.175610058		otu	otu	otu	otu
1623		otu_node	7	576.542945136		otu	otu	otu	otu
1624		otu_node	6	150.245274261		otu	otu	otu	otu
1625		otu_node	6	445.941370481		otu	otu	otu	otu
1627		otu_node	17	302.837829241		otu	otu	otu	otu
1628		otu_node	9	649.84580443		otu	otu	otu	otu
163		otu_node	24	2904.10335265		otu	otu	otu	otu
1630		otu_node	21	403.371202478		otu	otu	otu	otu
1631		otu_node	7	576.226128926		otu	otu	otu	otu
1632		otu_node	8	948.443484359		otu	otu	otu	otu
1633		otu_node	7	433.658121463		otu	otu	otu	otu
1634		otu_node	8	2969.38737748		otu	otu	otu	otu
1635		otu_node	3	3477.99430763		otu	otu	otu	otu
1636		otu_node	11	890.482252096		otu	otu	otu	otu
1637		otu_node	6	723.145982597		otu	otu	otu	otu
1638		otu_node	6	404.731951775		otu	otu	otu	otu
1639		otu_node	10	204.327160456		otu	otu	otu	otu
164		otu_node	24	6764.31347648		otu	otu	otu	otu
1640		otu_node	3	1622.06172508		otu	otu	otu	otu
1641		otu_node	7	1088.72972475		otu	otu	otu	otu
1642		otu_node	15	255.600490033		otu	otu	otu	otu
1643		otu_node	5	398.58101984		otu	otu	otu	otu
1644		otu_node	13	880.778745751		otu	otu	otu	otu
1645		otu_node	11	656.571002081		otu	otu	otu	otu
1647		otu_node	14	165.346629055		otu	otu	otu	otu
1648		otu_node	7	445.312544379		otu	otu	otu	otu
1649		otu_node	12	299.265582925		otu	otu	otu	otu
165		otu_node	20	1168.12270744		otu	otu	otu	otu
1650		otu_node	11	244.465644809		otu	otu	otu	otu
1651		otu_node	7	385.069911529		otu	otu	otu	otu
1652		otu_node	15	235.603400046		otu	otu	otu	otu
1653		otu_node	13	255.922398697		otu	otu	otu	otu
1654		otu_node	6	674.513280399		otu	otu	otu	otu
1655		otu_node	11	612.567770805		otu	otu	otu	otu
1656		otu_node	8	632.221350842		otu	otu	otu	otu
1657		otu_node	6	627.62782666		otu	otu	otu	otu
1658		otu_node	9	252.244673416		otu	otu	otu	otu
1659		otu_node	13	303.562440092		otu	otu	otu	otu
166		otu_node	22	3229.4316788		otu	otu	otu	otu
1660		otu_node	9	2456.03863504		otu	otu	otu	otu
1661		otu_node	10	645.932199716		otu	otu	otu	otu
1662		otu_node	16	268.773613614		otu	otu	otu	otu
1663		otu_node	14	1101.8882503		otu	otu	otu	otu
1664		otu_node	6	435.751457058		otu	otu	otu	otu
1665		otu_node	15	228.182042083		otu	otu	otu	otu
1666		otu_node	5	391.018494245		otu	otu	otu	otu
1667		otu_node	18	436.930352626		otu	otu	otu	otu
1668		otu_node	10	1128.53273442		otu	otu	otu	otu
1669		otu_node	5	2015.19354555		otu	otu	otu	otu
1670		otu_node	13	544.758426126		otu	otu	otu	otu
1671		otu_node	13	474.728925683		otu	otu	otu	otu
1672		otu_node	5	265.842156033		otu	otu	otu	otu
1673		otu_node	11	729.072756259		otu	otu	otu	otu
1674		otu_node	12	529.461845944		otu	otu	otu	otu
1675		otu_node	13	275.15391294		otu	otu	otu	otu
1676		otu_node	19	728.606446881		otu	otu	otu	otu
1677		otu_node	13	475.582777257		otu	otu	otu	otu
1678		otu_node	14	396.728011944		otu	otu	otu	otu
1679		otu_node	12	276.126690582		otu	otu	otu	otu
168		otu_node	24	6417.61723446		otu	otu	otu	otu
1680		otu_node	9	505.04812176		otu	otu	otu	otu
1681		otu_node	6	377.11724211		otu	otu	otu	otu
1682		otu_node	15	228.019165795		otu	otu	otu	otu
1683		otu_node	6	2470.73145541		otu	otu	otu	otu
1684		otu_node	7	569.409602323		otu	otu	otu	otu
1685		otu_node	9	578.024861236		otu	otu	otu	otu
1686		otu_node	5	749.90351634		otu	otu	otu	otu
1687		otu_node	8	485.003199545		otu	otu	otu	otu
1688		otu_node	6	698.33583082		otu	otu	otu	otu
1689		otu_node	11	375.139881769		otu	otu	otu	otu
169		otu_node	24	6024.04665665		otu	otu	otu	otu
1690		otu_node	7	433.550703691		otu	otu	otu	otu
1691		otu_node	8	481.501891075		otu	otu	otu	otu
1692		otu_node	5	1082.80454635		otu	otu	otu	otu
1693		otu_node	12	189.885665527		otu	otu	otu	otu
1694		otu_node	16	257.006629841		otu	otu	otu	otu
1695		otu_node	13	827.411929125		otu	otu	otu	otu
1696		otu_node	14	357.197211385		otu	otu	otu	otu
1698		otu_node	8	422.215711457		otu	otu	otu	otu
1699		otu_node	6	488.11187011		otu	otu	otu	otu
17		otu_node	20	25430.3962212		otu	otu	otu	otu
170		otu_node	14	23199.499415		otu	otu	otu	otu
1700		otu_node	6	1338.46879448		otu	otu	otu	otu
1701		otu_node	16	547.021060966		otu	otu	otu	otu
1702		otu_node	10	3047.51229764		otu	otu	otu	otu
1703		otu_node	9	291.356117427		otu	otu	otu	otu
1704		otu_node	20	366.186431669		otu	otu	otu	otu
1705		otu_node	13	439.782267213		otu	otu	otu	otu
1706		otu_node	7	1462.8833839		otu	otu	otu	otu
1707		otu_node	6	409.75243574		otu	otu	otu	otu
1708		otu_node	15	292.273234628		otu	otu	otu	otu
1709		otu_node	12	484.676013233		otu	otu	otu	otu
171		otu_node	15	92.269226047		otu	otu	otu	otu
1710		otu_node	18	244.135458958		otu	otu	otu	otu
1711		otu_node	13	198.840999383		otu	otu	otu	otu
1712		otu_node	16	259.953725821		otu	otu	otu	otu
1713		otu_node	7	466.364850328		otu	otu	otu	otu
1714		otu_node	16	374.295453303		otu	otu	otu	otu
1716		otu_node	3	1245.66912077		otu	otu	otu	otu
1717		otu_node	5	263.610887186		otu	otu	otu	otu
1718		otu_node	19	260.593703745		otu	otu	otu	otu
1719		otu_node	14	620.280887245		otu	otu	otu	otu
172		otu_node	15	347.804198003		otu	otu	otu	otu
1720		otu_node	22	204.662993706		otu	otu	otu	otu
1721		otu_node	10	551.471754575		otu	otu	otu	otu
1722		otu_node	12	225.881870019		otu	otu	otu	otu
1723		otu_node	6	452.752100246		otu	otu	otu	otu
1724		otu_node	7	599.067612779		otu	otu	otu	otu
1725		otu_node	11	491.244867533		otu	otu	otu	otu
1726		otu_node	13	450.883397359		otu	otu	otu	otu
1727		otu_node	9	487.714883543		otu	otu	otu	otu
1729		otu_node	6	526.192466334		otu	otu	otu	otu
173		otu_node	13	28125.2205299		otu	otu	otu	otu
1731		otu_node	8	470.200487972		otu	otu	otu	otu
1732		otu_node	16	1031.68791187		otu	otu	otu	otu
1733		otu_node	20	227.226267817		otu	otu	otu	otu
1734		otu_node	17	229.905525254		otu	otu	otu	otu
1735		otu_node	7	394.153392491		otu	otu	otu	otu
1736		otu_node	12	214.00696485		otu	otu	otu	otu
1738		otu_node	20	360.319535438		otu	otu	otu	otu
1739		otu_node	12	926.82739148		otu	otu	otu	otu
174		otu_node	19	2858.15309763		otu	otu	otu	otu
1740		otu_node	13	532.534374429		otu	otu	otu	otu
1741		otu_node	17	446.136091833		otu	otu	otu	otu
1742		otu_node	12	303.34009756		otu	otu	otu	otu
1744		otu_node	6	585.223875303		otu	otu	otu	otu
1745		otu_node	10	344.376069017		otu	otu	otu	otu
1746		otu_node	24	315.947286158		otu	otu	otu	otu
1747		otu_node	7	442.704156273		otu	otu	otu	otu
1748		otu_node	8	219.024780065		otu	otu	otu	otu
1749		otu_node	17	314.934781921		otu	otu	otu	otu
175		otu_node	11	14736.6661663		otu	otu	otu	otu
1750		otu_node	14	231.673265865		otu	otu	otu	otu
1752		otu_node	14	297.744705955		otu	otu	otu	otu
1753		otu_node	10	506.212751593		otu	otu	otu	otu
1754		otu_node	7	536.148975213		otu	otu	otu	otu
1756		otu_node	13	198.590810017		otu	otu	otu	otu
1757		otu_node	10	282.100045339		otu	otu	otu	otu
1758		otu_node	7	2581.77461339		otu	otu	otu	otu
1759		otu_node	14	303.041217985		otu	otu	otu	otu
176		otu_node	10	7452.52591738		otu	otu	otu	otu
1761		otu_node	10	487.852756441		otu	otu	otu	otu
1762		otu_node	9	641.349158825		otu	otu	otu	otu
1764		otu_node	6	438.90788108		otu	otu	otu	otu
1766		otu_node	8	1414.35804951		otu	otu	otu	otu
1767		otu_node	7	1770.01662062		otu	otu	otu	otu
1768		otu_node	4	2663.66885898		otu	otu	otu	otu
1769		otu_node	3	1254.66084854		otu	otu	otu	otu
177		otu_node	21	3368.78932226		otu	otu	otu	otu
1770		otu_node	8	175.342504633		otu	otu	otu	otu
1772		otu_node	8	971.047553446		otu	otu	otu	otu
1773		otu_node	7	411.374408836		otu	otu	otu	otu
1774		otu_node	9	1612.15052713		otu	otu	otu	otu
1775		otu_node	6	377.87180327		otu	otu	otu	otu
1776		otu_node	12	519.655963963		otu	otu	otu	otu
1777		otu_node	14	556.207649294		otu	otu	otu	otu
1778		otu_node	11	1208.85622936		otu	otu	otu	otu
1779		otu_node	12	137.59274462		otu	otu	otu	otu
178		otu_node	18	5397.1696689		otu	otu	otu	otu
1781		otu_node	11	1472.80117916		otu	otu	otu	otu
1782		otu_node	22	214.023005598		otu	otu	otu	otu
1783		otu_node	11	565.846303137		otu	otu	otu	otu
1784		otu_node	17	250.208580428		otu	otu	otu	otu
1785		otu_node	10	467.934801363		otu	otu	otu	otu
1786		otu_node	10	460.720069058		otu	otu	otu	otu
1787		otu_node	16	253.512076453		otu	otu	otu	otu
1788		otu_node	17	239.571830986		otu	otu	otu	otu
1789		otu_node	21	252.881064386		otu	otu	otu	otu
179		otu_node	8	34379.4728452		otu	otu	otu	otu
1790		otu_node	10	349.536998383		otu	otu	otu	otu
1791		otu_node	9	429.428253177		otu	otu	otu	otu
1794		otu_node	11	248.574424943		otu	otu	otu	otu
1795		otu_node	12	473.731634902		otu	otu	otu	otu
1796		otu_node	8	618.697779624		otu	otu	otu	otu
1797		otu_node	11	311.817064247		otu	otu	otu	otu
1798		otu_node	13	215.336116173		otu	otu	otu	otu
1799		otu_node	10	820.032611468		otu	otu	otu	otu
18		otu_node	23	13145.2781971		otu	otu	otu	otu
180		otu_node	18	3489.27385809		otu	otu	otu	otu
1800		otu_node	13	381.006380362		otu	otu	otu	otu
1801		otu_node	7	374.736706164		otu	otu	otu	otu
1802		otu_node	7	378.19081264		otu	otu	otu	otu
1803		otu_node	7	530.126567098		otu	otu	otu	otu
1804		otu_node	7	373.425352759		otu	otu	otu	otu
1805		otu_node	12	267.892350398		otu	otu	otu	otu
1806		otu_node	7	703.23967351		otu	otu	otu	otu
1807		otu_node	9	561.056691156		otu	otu	otu	otu
1808		otu_node	16	227.885767276		otu	otu	otu	otu
1809		otu_node	4	1325.98166746		otu	otu	otu	otu
181		otu_node	16	4130.52056503		otu	otu	otu	otu
1810		otu_node	12	532.164501164		otu	otu	otu	otu
1811		otu_node	6	461.287758951		otu	otu	otu	otu
1812		otu_node	5	293.79659597		otu	otu	otu	otu
1813		otu_node	12	311.929230171		otu	otu	otu	otu
1814		otu_node	11	216.585130472		otu	otu	otu	otu
1816		otu_node	11	388.127995937		otu	otu	otu	otu
1817		otu_node	6	314.811568408		otu	otu	otu	otu
1818		otu_node	13	977.561008799		otu	otu	otu	otu
1819		otu_node	13	396.410421578		otu	otu	otu	otu
182		otu_node	13	15802.5747405		otu	otu	otu	otu
1820		otu_node	5	524.641365346		otu	otu	otu	otu
1821		otu_node	9	615.286801358		otu	otu	otu	otu
1823		otu_node	6	271.547270426		otu	otu	otu	otu
1824		otu_node	10	540.947942861		otu	otu	otu	otu
1825		otu_node	9	418.761596135		otu	otu	otu	otu
1827		otu_node	17	323.601104537		otu	otu	otu	otu
1828		otu_node	10	405.793379557		otu	otu	otu	otu
1829		otu_node	15	221.023101755		otu	otu	otu	otu
183		otu_node	8	9613.91172205		otu	otu	otu	otu
1831		otu_node	12	566.083897918		otu	otu	otu	otu
1832		otu_node	6	791.045219973		otu	otu	otu	otu
1833		otu_node	15	227.887643048		otu	otu	otu	otu
1834		otu_node	12	210.226596958		otu	otu	otu	otu
1835		otu_node	6	390.447533975		otu	otu	otu	otu
1836		otu_node	10	476.690615995		otu	otu	otu	otu
1837		otu_node	20	294.614431173		otu	otu	otu	otu
1838		otu_node	8	351.385971932		otu	otu	otu	otu
1839		otu_node	11	590.870596709		otu	otu	otu	otu
184		otu_node	22	2660.06357285		otu	otu	otu	otu
1840		otu_node	13	186.339935262		otu	otu	otu	otu
1841		otu_node	7	468.613058875		otu	otu	otu	otu
1842		otu_node	10	352.753284319		otu	otu	otu	otu
1843		otu_node	6	223.223113629		otu	otu	otu	otu
1844		otu_node	9	526.864589159		otu	otu	otu	otu
1845		otu_node	16	143.997642842		otu	otu	otu	otu
1846		otu_node	18	1057.73110393		otu	otu	otu	otu
1847		otu_node	18	230.592524052		otu	otu	otu	otu
1848		otu_node	6	519.944222812		otu	otu	otu	otu
185		otu_node	13	3486.62033592		otu	otu	otu	otu
1850		otu_node	11	516.127962476		otu	otu	otu	otu
1851		otu_node	7	417.816002463		otu	otu	otu	otu
1852		otu_node	15	103.129309469		otu	otu	otu	otu
1853		otu_node	12	272.825567599		otu	otu	otu	otu
1854		otu_node	3	460.74809019		otu	otu	otu	otu
1855		otu_node	17	253.496678337		otu	otu	otu	otu
1856		otu_node	12	420.649931852		otu	otu	otu	otu
1857		otu_node	12	199.332029411		otu	otu	otu	otu
1858		otu_node	7	341.430715108		otu	otu	otu	otu
1859		otu_node	6	521.99883015		otu	otu	otu	otu
186		otu_node	21	3146.22376914		otu	otu	otu	otu
1860		otu_node	10	486.238645027		otu	otu	otu	otu
1862		otu_node	7	600.225859593		otu	otu	otu	otu
1863		otu_node	8	225.503835849		otu	otu	otu	otu
1864		otu_node	11	406.83009834		otu	otu	otu	otu
1865		otu_node	12	127.915517982		otu	otu	otu	otu
1867		otu_node	12	186.748807605		otu	otu	otu	otu
1868		otu_node	17	310.255900795		otu	otu	otu	otu
1869		otu_node	11	161.835343229		otu	otu	otu	otu
187		otu_node	6	22539.8194421		otu	otu	otu	otu
1870		otu_node	17	290.293481955		otu	otu	otu	otu
1871		otu_node	20	261.260930723		otu	otu	otu	otu
1873		otu_node	9	433.248655015		otu	otu	otu	otu
1874		otu_node	9	294.053306377		otu	otu	otu	otu
1875		otu_node	11	808.434489046		otu	otu	otu	otu
1876		otu_node	5	981.800078708		otu	otu	otu	otu
1877		otu_node	11	1607.10908423		otu	otu	otu	otu
1878		otu_node	5	292.132785967		otu	otu	otu	otu
1879		otu_node	10	334.229787252		otu	otu	otu	otu
188		otu_node	17	2243.66405619		otu	otu	otu	otu
1880		otu_node	16	122.035648797		otu	otu	otu	otu
1881		otu_node	7	517.307167241		otu	otu	otu	otu
1882		otu_node	11	229.251196176		otu	otu	otu	otu
1883		otu_node	5	523.46645284		otu	otu	otu	otu
1884		otu_node	15	1063.49202636		otu	otu	otu	otu
1885		otu_node	13	69.030458208		otu	otu	otu	otu
1886		otu_node	7	296.397765264		otu	otu	otu	otu
1887		otu_node	11	171.107986826		otu	otu	otu	otu
189		otu_node	19	1073.19553869		otu	otu	otu	otu
1890		otu_node	15	185.045558263		otu	otu	otu	otu
1891		otu_node	13	237.347466714		otu	otu	otu	otu
1892		otu_node	16	197.980914536		otu	otu	otu	otu
1893		otu_node	12	250.344830446		otu	otu	otu	otu
1894		otu_node	10	539.345205268		otu	otu	otu	otu
1895		otu_node	16	237.813922157		otu	otu	otu	otu
1896		otu_node	19	164.510331928		otu	otu	otu	otu
1899		otu_node	18	257.860521382		otu	otu	otu	otu
19		otu_node	22	24446.4773174		otu	otu	otu	otu
